//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 18:02:14 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
       65736.384            0    00  00       23      282 
       65936.384            0    00  00       24      282 
       66136.384            0    00  00       24      284 
       66336.384            0    00  00       24      282 
       66536.376            0    00  00       24      283 
       66736.376            0    00  00       23      284 
       66936.376            0    00  00       24      284 
       67136.376            0    00  00       23      284 
       67336.376            0    00  00       23      283 
       67536.376            0    00  00       24      283 
       67736.368            0    00  00       24      283 
       67936.368            0    00  00       24      284 
       68136.368            0    00  00       24      284 
       68336.368            0    00  00       24      283 
       68536.368            0    00  00       23      285 
       68736.368            0    00  00       23      283 
       68936.368            0    00  00       23      283 
       69136.360            0    00  00       24      283 
       69336.360            0    00  00       24      283 
       69536.360            0    00  00       23      284 
       69736.360            0    00  00       24      293 
       69936.360            0    00  00       22      284 
       70136.360            0    00  00       23      284 
       70336.352            0    00  00       24      283 
       70536.352            0    00  00       23      284 
       70736.352            0    00  00       23      284 
       70936.352            0    00  00       24      283 
       71136.352            0    00  00       24      283 
       71336.352            0    00  00       24      283 
       71536.344            0    00  00       24      282 
       71736.344            0    00  00       23      283 
       71936.344            0    00  00       23      288 
       72136.344            0    00  00       23      283 
       72336.344            0    00  00       24      287 
       72536.344            0    00  00       24      283 
       72736.344            0    00  00       24      284 
       72936.336            0    00  00       24      284 
       73136.336            0    00  00       23      283 
       73336.336            0    00  00       23      283 
       73536.336            0    00  00       24      283 
       73736.336            0    00  00       23      283 
       73936.336            0    00  00       24      283 
       74136.328            0    00  00       23      283 
       74336.328            0    00  00       24      283 
       74536.328            0    00  00       24      284 
       74736.328            0    00  00       24      282 
       74936.328            0    00  00       23      283 
       75136.328            0    00  00       24      286 
       75336.328            0    00  00       23      282 
       75536.320            0    00  00       24      283 
       75736.320            0    00  00       24      284 
       75936.320            0    00  00       23      284 
       76136.320            0    00  00       24      284 
       76336.320            0    00  00       23      282 
       76536.320            0    00  00       23      283 
       76736.312            0    00  00       24      283 
       76936.312            0    00  00       23      283 
       77136.312            0    00  00       23      284 
       77336.312            0    00  00       23      282 
       77536.312            0    00  00       24      284 
       77736.312            0    00  00       24      289 
       77936.312            0    00  00       23      284 
       78136.304            0    00  00       24      282 
       78336.304            0    00  00       23      284 
       78536.304            0    00  00       23      284 
       78736.304            0    00  00       24      283 
       78936.304            0    00  00       24      284 
       79136.304            0    00  00       24      284 
       79336.296            0    00  00       23      283 
       79536.296            0    00  00       23      284 
       79736.296            0    00  00       24      283 
       79936.296            0    00  00       24      283 
       80136.296            0    00  00       23      283 
       80336.296            0    00  00       24      284 
       80536.288            0    00  00       23      284 
       80736.288            0    00  00       24      284 
       80936.288            0    00  00       23      284 
       81136.288            0    00  00       23      284 
       81336.288            0    00  00       23      284 
       81536.288            0    00  00       24      283 
       81736.288            0    00  00       23      285 
       81936.280            0    00  00       24      284 
       82136.280            0    00  00       23      284 
       82336.280            0    00  00       24      285 
       82536.280            0    00  00       24      283 
       82736.280            0    00  00       23      283 
       82936.280            0    00  00       23      284 
       83136.272            0    00  00       24      287 
       83336.272            0    00  00       23      284 
       83536.272            0    00  00       24      284 
       83736.272            0    00  00       23      284 
       83936.272            0    00  00       24      283 
       84136.272            0    00  00       23      284 
       84336.272            0    00  00       23      283 
       84536.264            0    00  00       24      283 
       84736.264            0    00  00       24      284 
       84936.264            0    00  00       23      285 
       85136.264            0    00  00       24      284 
       85336.264            0    00  00       23      284 
       85536.264            0    00  00       24      284 
       85736.256            0    00  00       24      283 
       85936.256            0    00  00       23      285 
       86136.256            0    00  00       24      284 
       86336.256            0    00  00       24      283 
       86536.256            0    00  00       24      284 
       86736.256            0    00  00       24      284 
       86936.248            0    00  00       24      282 
       87136.248            0    00  00       23      283 
       87336.248            0    00  00       24      284 
       87536.248            0    00  00       23      282 
       87736.248            0    00  00       23      283 
       87936.248            0    00  00       24      283 
       88136.248            0    00  00       23      283 
       88336.240            0    00  00       24      284 
       88536.240            0    00  00       22      284 
       88736.240            0    00  00       23      284 
       88936.240            0    00  00       24      283 
       89136.240            0    00  00       23      283 
       89336.240            0    00  00       24      283 
       89536.232            0    00  00       24      284 
       89736.232            0    00  00       24      282 
       89936.232            0    00  00       24      284 
       90136.232            0    00  00       24      285 
       90336.232            0    00  00       23      283 
       90536.232            0    00  00       24      283 
       90736.232            0    00  00       23      284 
       90936.224            0    00  00       24      284 
       91136.224            0    00  00       24      284 
       91336.224            0    00  00       24      283 
       91536.224            0    00  00       24      283 
       91736.224            0    00  00       23      283 
       91936.224            0    00  00       23      284 
       92136.216            0    00  00       24      283 
       92336.216            0    00  00       23      282 
