//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 17:59:36 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
          35.208            0    00  00       22      275 
         235.208            0    00  00       23      273 
         435.200            0    00  00       23      281 
         635.200            0    00  00       23      274 
         835.200            0    00  00       23      274 
        1035.200            0    00  00       22      276 
        1235.200            0    00  00       23      274 
        1435.200            0    00  00       22      274 
        1635.200            0    00  00       22      274 
        1835.192            0    00  00       22      274 
        2035.192            0    00  00       23      275 
        2235.192            0    00  00       22      274 
        2435.192            0    00  00       23      273 
        2635.192            0    00  00       23      275 
        2835.192            0    00  00       23      274 
        3035.184            0    00  00       23      276 
        3235.184            0    00  00       21      275 
        3435.184            0    00  00       22      274 
        3635.184            0    00  00       23      275 
        3835.184            0    00  00       22      275 
        4035.184            0    00  00       23      274 
        4235.176            0    00  00       23      275 
        4435.176            0    00  00       22      275 
        4635.176            0    00  00       23      275 
        4835.176            0    00  00       23      282 
        5035.176            0    00  00       22      275 
        5235.176            0    00  00       22      276 
        5435.176            0    00  00       22      274 
        5635.168            0    00  00       23      274 
        5835.168            0    00  00       23      273 
        6035.168            0    00  00       22      276 
        6235.168            0    00  00       23      273 
        6435.168            0    00  00       22      276 
        6635.168            0    00  00       23      274 
        6835.160            0    00  00       22      275 
        7035.160            0    00  00       22      276 
        7235.160            0    00  00       22      275 
        7435.160            0    00  00       23      274 
        7635.160            0    00  00       22      275 
        7835.160            0    00  00       23      274 
        8035.152            0    00  00       22      276 
        8235.152            0    00  00       23      274 
        8435.152            0    00  00       22      275 
        8635.152            0    00  00       22      280 
        8835.152            0    00  00       22      274 
        9035.152            0    00  00       23      274 
        9235.152            0    00  00       22      275 
        9435.144            0    00  00       23      273 
        9635.144            0    00  00       22      275 
        9835.144            0    00  00       23      275 
       10035.144            0    00  00       22      274 
       10235.144            0    00  00       22      275 
       10435.144            0    00  00       22      275 
       10635.136            0    00  00       23      275 
       10835.136            0    00  00       22      274 
       11035.136            0    00  00       22      274 
       11235.136            0    00  00       22      276 
       11435.136            0    00  00       23      274 
       11635.136            0    00  00       23      274 
       11835.136            0    00  00       22      274 
       12035.128            0    00  00       22      274 
       12235.128            0    00  00       22      274 
       12435.128            0    00  00       22      279 
       12635.128            0    00  00       23      274 
       12835.128            0    00  00       23      275 
       13035.128            0    00  00       23      273 
       13235.120            0    00  00       23      274 
       13435.120            0    00  00       21      276 
       13635.120            0    00  00       22      274 
       13835.120            0    00  00       23      275 
       14035.120            0    00  00       22      275 
       14235.120            0    00  00       23      274 
       14435.112            0    00  00       23      274 
       14635.112            0    00  00       23      274 
       14835.112            0    00  00       23      274 
       15035.112            0    00  00       22      275 
       15235.112            0    00  00       22      275 
       15435.112            0    00  00       23      274 
       15635.112            0    00  00       22      275 
       15835.104            0    00  00       22      275 
       16035.104            0    00  00       23      275 
       16235.104            0    00  00       23      275 
       16435.104            0    00  00       23      275 
       16635.104            0    00  00       22      275 
       16835.104            0    00  00       23      275 
       17035.096            0    00  00       22      275 
       17235.096            0    00  00       22      274 
       17435.096            0    00  00       22      275 
       17635.096            0    00  00       23      275 
       17835.096            0    00  00       22      275 
       18035.096            0    00  00       23      275 
       18235.088            0    00  00       22      275 
       18435.088            0    00  00       23      274 
       18635.088            0    00  00       22      274 
       18835.088            0    00  00       22      274 
       19035.088            0    00  00       22      274 
       19235.088            0    00  00       23      274 
       19435.088            0    00  00       22      275 
       19635.080            0    00  00       23      273 
       19835.080            0    00  00       23      275 
       20035.080            0    00  00       23      275 
       20235.080            0    00  00       22      275 
       20435.080            0    00  00       22      274 
       20635.080            0    00  00       22      274 
       20835.072            0    00  00       23      274 
       21035.072            0    00  00       22      275 
       21235.072            0    00  00       23      274 
       21435.072            0    00  00       22      275 
       21635.072            0    00  00       22      275 
       21835.072            0    00  00       23      275 
       22035.072            0    00  00       22      274 
       22235.064            0    00  00       22      275 
       22435.064            0    00  00       22      275 
       22635.064            0    00  00       22      275 
       22835.064            0    00  00       22      275 
       23035.064            0    00  00       23      288 
       23235.064            0    00  00       23      274 
       23435.056            0    00  00       23      280 
       23635.056            0    00  00       22      273 
       23835.056            0    00  00       22      275 
       24035.056            0    00  00       23      274 
       24235.056            0    00  00       22      275 
       24435.056            0    00  00       22      275 
       24635.048            0    00  00       23      274 
       24835.048            0    00  00       22      278 
       25035.048            0    00  00       23      276 
       25235.048            0    00  00       23      274 
       25435.048            0    00  00       23      278 
       25635.048            0    00  00       23      273 
       25835.048            0    00  00       22      275 
       26035.040            0    00  00       23      274 
       26235.040            0    00  00       23      274 
       26435.040            0    00  00       22      274 
       26635.040            0    00  00       23      277 
       26835.040            0    00  00       22      276 
       27035.040            0    00  00       23      273 
       27235.032            0    00  00       22      273 
       27435.032            0    00  00       22      274 
       27635.032            0    00  00       22      275 
       27835.032            0    00  00       23      275 
       28035.032            0    00  00       22      274 
       28235.032            0    00  00       23      275 
       28435.024            0    00  00       22      275 
       28635.024            0    00  00       23      274 
       28835.024            0    00  00       23      275 
       29035.024            0    00  00       22      274 
       29235.024            0    00  00       22      275 
       29435.024            0    00  00       23      274 
       29635.024            0    00  00       22      274 
       29835.016            0    00  00       22      275 
       30035.016            0    00  00       23      294 
       30235.016            0    00  00       23      276 
       30435.016            0    00  00       22      276 
       30635.016            0    00  00       22      274 
       30835.016            0    00  00       22      277 
       31035.008            0    00  00       23      276 
       31235.008            0    00  00       22      274 
       31435.008            0    00  00       23      274 
       31635.008            0    00  00       23      275 
       31835.008            0    00  00       23      274 
       32035.008            0    00  00       23      275 
       32235.000            0    00  00       23      274 
       32435.000            0    00  00       22      275 
       32635.000            0    00  00       22      275 
       32835.000            0    00  00       22      275 
       33035.000            0    00  00       23      272 
       33235.000            0    00  00       23      275 
       33435.000            0    00  00       22      274 
       33634.992            0    00  00       23      275 
       33834.992            0    00  00       23      274 
       34034.992            0    00  00       23      274 
       34234.992            0    00  00       22      275 
       34434.992            0    00  00       22      275 
       34634.992            0    00  00       22      274 
       34834.984            0    00  00       23      274 
       35034.984            0    00  00       22      274 
       35234.984            0    00  00       23      278 
       35434.984            0    00  00       22      275 
       35634.984            0    00  00       23      275 
       35834.984            0    00  00       22      275 
       36034.984            0    00  00       22      274 
       36234.976            0    00  00       22      276 
       36434.976            0    00  00       23      275 
       36634.976            0    00  00       22      275 
       36834.976            0    00  00       23      275 
       37034.976            0    00  00       22      275 
       37234.976            0    00  00       23      274 
       37434.968            0    00  00       22      274 
       37634.968            0    00  00       21      280 
       37834.968            0    00  00       22      274 
       38034.968            0    00  00       23      275 
       38234.968            0    00  00       22      277 
       38434.968            0    00  00       23      275 
       38634.960            0    00  00       23      273 
       38834.960            0    00  00       23      274 
       39034.960            0    00  00       23      274 
       39234.960            0    00  00       22      274 
       39434.960            0    00  00       22      275 
       39634.960            0    00  00       23      273 
       39834.960            0    00  00       22      274 
       40034.952            0    00  00       23      273 
       40234.952            0    00  00       23      275 
       40434.952            0    00  00       22      275 
       40634.952            0    00  00       23      275 
       40834.952            0    00  00       21      274 
       41034.952            0    00  00       22      274 
       41234.944            0    00  00       23      274 
       41434.944            0    00  00       22      275 
       41634.944            0    00  00       22      275 
       41834.944            0    00  00       23      275 
       42034.944            0    00  00       22      275 
       42234.944            0    00  00       23      274 
       42434.936            0    00  00       22      274 
       42634.936            0    00  00       22      275 
       42834.936            0    00  00       23      274 
       43034.936            0    00  00       22      274 
       43234.936            0    00  00       22      274 
       43434.936            0    00  00       23      275 
       43634.936            0    00  00       23      274 
       43834.928            0    00  00       23      274 
       44034.928            0    00  00       22      275 
       44234.928            0    00  00       23      274 
       44434.928            0    00  00       23      274 
       44634.928            0    00  00       22      274 
       44834.928            0    00  00       22      274 
       45034.920            0    00  00       23      275 
       45234.920            0    00  00       23      274 
       45434.920            0    00  00       23      280 
       45634.920            0    00  00       22      275 
       45834.920            0    00  00       23      275 
       46034.920            0    00  00       22      276 
       46234.920            0    00  00       22      275 
       46434.912            0    00  00       22      274 
       46634.912            0    00  00       23      275 
       46834.912            0    00  00       22      275 
       47034.912            0    00  00       23      274 
       47234.912            0    00  00       23      275 
       47434.912            0    00  00       23      274 
       47634.904            0    00  00       22      275 
       47834.904            0    00  00       22      274 
       48034.904            0    00  00       22      273 
       48234.904            0    00  00       23      274 
       48434.904            0    00  00       22      275 
       48634.904            0    00  00       23      274 
       48834.896            0    00  00       22      274 
       49034.896            0    00  00       23      274 
       49234.896            0    00  00       23      274 
       49434.896            0    00  00       22      274 
       49634.896            0    00  00       22      275 
       49834.896            0    00  00       23      274 
       50034.896            0    00  00       22      274 
       50234.888            0    00  00       23      274 
