//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 17:57:42 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
         173.000            0    00  00       22      256 
         372.992            0    00  00       23      255 
         572.992            0    00  00       22      257 
         772.992            0    00  00       23      255 
         972.992            0    00  00       23      255 
        1172.992            0    00  00       22      255 
        1372.992            0    00  00       22      255 
        1572.984            0    00  00       23      256 
        1772.984            0    00  00       22      256 
        1972.984            0    00  00       23      256 
        2172.984            0    00  00       23      256 
        2372.984            0    00  00       22      257 
        2572.984            0    00  00       23      256 
        2772.976            0    00  00       23      255 
        2972.976            0    00  00       22      255 
        3172.976            0    00  00       23      256 
        3372.976            0    00  00       22      256 
        3572.976            0    00  00       23      255 
        3772.976            0    00  00       23      256 
        3972.976            0    00  00       22      256 
        4172.968            0    00  00       23      256 
        4372.968            0    00  00       22      257 
        4572.968            0    00  00       23      255 
        4772.968            0    00  00       23      255 
        4972.968            0    00  00       22      255 
        5172.968            0    00  00       22      256 
        5372.960            0    00  00       23      256 
        5572.960            0    00  00       22      256 
        5772.960            0    00  00       23      257 
        5972.960            0    00  00       24      255 
        6172.960            0    00  00       23      256 
        6372.960            0    00  00       23      257 
        6572.952            0    00  00       23      257 
        6772.952            0    00  00       22      257 
        6972.952            0    00  00       23      256 
        7172.952            0    00  00       22      256 
        7372.952            0    00  00       22      257 
        7572.952            0    00  00       23      255 
        7772.952            0    00  00       22      256 
        7972.944            0    00  00       23      256 
        8172.944            0    00  00       22      257 
        8372.944            0    00  00       23      257 
        8572.944            0    00  00       23      255 
        8772.944            0    00  00       22      256 
        8972.944            0    00  00       22      255 
        9172.936            0    00  00       23      256 
        9372.936            0    00  00       22      259 
        9572.936            0    00  00       23      257 
        9772.936            0    00  00       22      256 
        9972.936            0    00  00       22      259 
       10172.936            0    00  00       23      257 
       10372.936            0    00  00       22      256 
       10572.928            0    00  00       22      257 
       10772.928            0    00  00       23      255 
       10972.928            0    00  00       22      256 
       11172.928            0    00  00       22      257 
       11372.928            0    00  00       23      256 
       11572.928            0    00  00       23      255 
       11772.920            0    00  00       23      257 
       11972.920            0    00  00       22      256 
       12172.920            0    00  00       23      256 
       12372.920            0    00  00       22      257 
       12572.920            0    00  00       22      257 
       12772.920            0    00  00       22      256 
       12972.912            0    00  00       23      256 
       13172.912            0    00  00       22      256 
       13372.912            0    00  00       23      256 
       13572.912            0    00  00       22      256 
       13772.912            0    00  00       23      255 
       13972.912            0    00  00       23      257 
       14172.912            0    00  00       22      255 
       14372.904            0    00  00       22      257 
       14572.904            0    00  00       23      256 
       14772.904            0    00  00       22      255 
       14972.904            0    00  00       22      256 
       15172.904            0    00  00       23      257 
       15372.904            0    00  00       23      255 
       15572.896            0    00  00       23      256 
       15772.896            0    00  00       22      255 
       15972.896            0    00  00       23      255 
       16172.896            0    00  00       23      256 
       16372.896            0    00  00       22      258 
       16572.896            0    00  00       22      256 
       16772.888            0    00  00       23      258 
       16972.888            0    00  00       23      255 
       17172.888            0    00  00       23      256 
       17372.888            0    00  00       22      257 
       17572.888            0    00  00       23      255 
       17772.888            0    00  00       23      256 
       17972.888            0    00  00       22      256 
       18172.880            0    00  00       22      260 
       18372.880            0    00  00       23      257 
       18572.880            0    00  00       23      255 
       18772.880            0    00  00       23      255 
       18972.880            0    00  00       23      257 
       19172.880            0    00  00       23      256 
       19372.872            0    00  00       23      255 
       19572.872            0    00  00       21      257 
       19772.872            0    00  00       22      256 
       19972.872            0    00  00       23      256 
       20172.872            0    00  00       22      255 
       20372.872            0    00  00       23      256 
       20572.864            0    00  00       23      256 
       20772.864            0    00  00       23      255 
       20972.864            0    00  00       22      257 
       21172.864            0    00  00       22      256 
       21372.864            0    00  00       23      255 
       21572.864            0    00  00       22      256 
       21772.864            0    00  00       22      258 
       21972.856            0    00  00       22      256 
       22172.856            0    00  00       23      255 
       22372.856            0    00  00       22      257 
       22572.856            0    00  00       23      257 
       22772.856            0    00  00       23      256 
       22972.856            0    00  00       23      256 
       23172.848            0    00  00       23      257 
       23372.848            0    00  00       22      255 
       23572.848            0    00  00       22      256 
       23772.848            0    00  00       23      256 
       23972.848            0    00  00       22      256 
       24172.848            0    00  00       23      256 
       24372.840            0    00  00       23      256 
       24572.840            0    00  00       23      256 
       24772.840            0    00  00       23      257 
       24972.840            0    00  00       22      257 
       25172.840            0    00  00       23      257 
       25372.840            0    00  00       23      255 
       25572.840            0    00  00       22      255 
       25772.832            0    00  00       22      256 
       25972.832            0    00  00       23      256 
       26172.832            0    00  00       22      258 
       26372.832            0    00  00       23      255 
       26572.832            0    00  00       23      255 
       26772.832            0    00  00       23      256 
       26972.824            0    00  00       23      255 
       27172.824            0    00  00       22      255 
       27372.824            0    00  00       22      256 
       27572.824            0    00  00       22      256 
       27772.824            0    00  00       22      256 
       27972.824            0    00  00       22      257 
       28172.816            0    00  00       23      256 
       28372.816            0    00  00       22      257 
       28572.816            0    00  00       23      257 
       28772.816            0    00  00       23      256 
       28972.816            0    00  00       23      257 
       29172.816            0    00  00       22      260 
       29372.816            0    00  00       22      257 
       29572.808            0    00  00       22      256 
       29772.808            0    00  00       23      256 
       29972.808            0    00  00       23      258 
       30172.808            0    00  00       23      255 
       30372.808            0    00  00       22      258 
       30572.808            0    00  00       23      256 
       30772.800            0    00  00       22      257 
       30972.800            0    00  00       22      256 
       31172.800            0    00  00       22      256 
       31372.800            0    00  00       23      256 
       31572.800            0    00  00       23      255 
       31772.800            0    00  00       22      256 
       31972.792            0    00  00       23      257 
       32172.792            0    00  00       23      255 
       32372.792            0    00  00       23      255 
       32572.792            0    00  00       22      256 
       32772.792            0    00  00       22      255 
       32972.792            0    00  00       22      257 
       33172.792            0    00  00       22      257 
       33372.784            0    00  00       23      256 
       33572.784            0    00  00       23      257 
       33772.784            0    00  00       23      257 
       33972.784            0    00  00       23      256 
       34172.784            0    00  00       22      256 
       34372.784            0    00  00       23      257 
       34572.776            0    00  00       22      257 
       34772.776            0    00  00       22      255 
       34972.776            0    00  00       22      256 
       35172.776            0    00  00       23      256 
       35372.776            0    00  00       22      255 
       35572.776            0    00  00       23      257 
       35772.768            0    00  00       23      256 
       35972.768            0    00  00       23      255 
       36172.768            0    00  00       23      258 
       36372.768            0    00  00       23      256 
       36572.768            0    00  00       22      255 
       36772.768            0    00  00       22      256 
       36972.768            0    00  00       22      257 
       37172.760            0    00  00       22      257 
       37372.760            0    00  00       23      256 
       37572.760            0    00  00       22      257 
       37772.760            0    00  00       23      255 
       37972.760            0    00  00       22      256 
       38172.760            0    00  00       23      258 
       38372.752            0    00  00       22      256 
       38572.752            0    00  00       22      255 
       38772.752            0    00  00       22      256 
       38972.752            0    00  00       23      256 
       39172.752            0    00  00       22      258 
       39372.752            0    00  00       23      256 
       39572.744            0    00  00       23      256 
       39772.744            0    00  00       23      257 
       39972.744            0    00  00       23      256 
       40172.744            0    00  00       22      255 
       40372.744            0    00  00       22      257 
       40572.744            0    00  00       23      257 
       40772.744            0    00  00       22      268 
       40972.736            0    00  00       23      256 
       41172.736            0    00  00       23      256 
       41372.736            0    00  00       22      257 
       41572.736            0    00  00       23      256 
       41772.736            0    00  00       22      256 
       41972.736            0    00  00       23      257 
       42172.728            0    00  00       22      256 
       42372.728            0    00  00       22      256 
       42572.728            0    00  00       22      257 
       42772.728            0    00  00       23      257 
       42972.728            0    00  00       22      256 
       43172.728            0    00  00       23      255 
       43372.720            0    00  00       22      257 
       43572.720            0    00  00       23      257 
       43772.720            0    00  00       23      257 
       43972.720            0    00  00       23      255 
       44172.720            0    00  00       22      257 
       44372.720            0    00  00       23      257 
       44572.720            0    00  00       22      256 
       44772.712            0    00  00       22      256 
       44972.712            0    00  00       23      256 
       45172.712            0    00  00       23      256 
       45372.712            0    00  00       23      256 
       45572.712            0    00  00       22      256 
       45772.712            0    00  00       23      256 
       45972.704            0    00  00       23      255 
       46172.704            0    00  00       22      256 
       46372.704            0    00  00       22      257 
       46572.704            0    00  00       23      259 
       46772.704            0    00  00       22      256 
       46972.704            0    00  00       23      256 
       47172.696            0    00  00       22      256 
       47372.696            0    00  00       23      255 
       47572.696            0    00  00       24      255 
       47772.696            0    00  00       22      255 
       47972.696            0    00  00       22      257 
       48172.696            0    00  00       23      255 
       48372.696            0    00  00       22      257 
       48572.688            0    00  00       23      256 
       48772.688            0    00  00       23      256 
       48972.688            0    00  00       23      255 
       49172.688            0    00  00       23      256 
       49372.688            0    00  00       22      258 
       49572.688            0    00  00       23      255 
       49772.680            0    00  00       23      254 
       49972.680            0    00  00       22      256 
       50172.680            0    00  00       22      257 
       50372.680            0    00  00       23      256 
       50572.680            0    00  00       22      256 
       50772.680            0    00  00       23      257 
       50972.672            0    00  00       22      257 
       51172.672            0    00  00       22      257 
       51372.672            0    00  00       23      257 
       51572.672            0    00  00       21      257 
       51772.672            0    00  00       22      257 
       51972.672            0    00  00       23      257 
       52172.672            0    00  00       22      263 
       52372.664            0    00  00       23      257 
       52572.664            0    00  00       23      255 
       52772.664            0    00  00       23      256 
       52972.664            0    00  00       23      257 
       53172.664            0    00  00       22      256 
       53372.664            0    00  00       22      255 
       53572.656            0    00  00       22      256 
       53772.656            0    00  00       22      259 
       53972.656            0    00  00       23      256 
       54172.656            0    00  00       23      258 
       54372.656            0    00  00       23      255 
       54572.656            0    00  00       23      256 
       54772.648            0    00  00       22      256 
       54972.648            0    00  00       23      256 
       55172.648            0    00  00       23      255 
       55372.648            0    00  00       22      256 
       55572.648            0    00  00       22      255 
       55772.648            0    00  00       23      256 
       55972.648            0    00  00       22      256 
       56172.640            0    00  00       23      256 
       56372.640            0    00  00       23      256 
       56572.640            0    00  00       23      255 
       56772.640            0    00  00       23      261 
       56972.640            0    00  00       21      256 
       57172.640            0    00  00       22      255 
       57372.632            0    00  00       22      255 
       57572.632            0    00  00       22      263 
       57772.632            0    00  00       22      257 
       57972.632            0    00  00       23      256 
       58172.632            0    00  00       22      256 
       58372.632            0    00  00       23      255 
       58572.624            0    00  00       22      256 
       58772.624            0    00  00       23      256 
       58972.624            0    00  00       22      257 
       59172.624            0    00  00       22      255 
       59372.624            0    00  00       22      257 
       59572.624            0    00  00       23      256 
       59772.624            0    00  00       22      258 
       59972.616            0    00  00       23      256 
       60172.616            0    00  00       23      256 
       60372.616            0    00  00       22      257 
       60572.616            0    00  00       23      256 
       60772.616            0    00  00       21      258 
       60972.616            0    00  00       22      257 
       61172.608            0    00  00       23      256 
       61372.608            0    00  00       22      256 
       61572.608            0    00  00       23      257 
       61772.608            0    00  00       23      256 
       61972.608            0    00  00       22      255 
       62172.608            0    00  00       23      255 
       62372.600            0    00  00       23      255 
       62572.600            0    00  00       23      258 
       62772.600            0    00  00       23      258 
       62972.600            0    00  00       22      257 
       63172.600            0    00  00       22      256 
       63372.600            0    00  00       23      256 
       63572.600            0    00  00       22      255 
       63772.592            0    00  00       23      257 
       63972.592            0    00  00       23      256 
       64172.592            0    00  00       23      255 
       64372.592            0    00  00       23      258 
       64572.592            0    00  00       21      257 
       64772.592            0    00  00       22      256 
       64972.584            0    00  00       23      255 
       65172.584            0    00  00       22      256 
       65372.584            0    00  00       23      257 
       65572.584            0    00  00       23      256 
       65772.584            0    00  00       23      256 
       65972.584            0    00  00       23      255 
       66172.576            0    00  00       23      256 
       66372.576            0    00  00       23      257 
       66572.576            0    00  00       22      258 
       66772.576            0    00  00       22      255 
       66972.576            0    00  00       22      257 
       67172.576            0    00  00       23      256 
       67372.576            0    00  00       22      258 
       67572.568            0    00  00       23      256 
       67772.568            0    00  00       23      256 
       67972.568            0    00  00       22      257 
       68172.568            0    00  00       22      256 
       68372.568            0    00  00       22      255 
       68572.568            0    00  00       22      256 
       68772.560            0    00  00       22      257 
       68972.560            0    00  00       22      257 
       69172.560            0    00  00       23      255 
       69372.560            0    00  00       23      257 
       69572.560            0    00  00       22      258 
       69772.560            0    00  00       23      255 
       69972.552            0    00  00       23      255 
       70172.552            0    00  00       23      257 
       70372.552            0    00  00       22      256 
       70572.552            0    00  00       22      255 
       70772.552            0    00  00       22      257 
       70972.552            0    00  00       23      256 
       71172.552            0    00  00       22      255 
       71372.544            0    00  00       23      256 
       71572.544            0    00  00       22      257 
       71772.544            0    00  00       23      257 
       71972.544            0    00  00       22      257 
       72172.544            0    00  00       22      255 
       72372.544            0    00  00       22      259 
       72572.536            0    00  00       23      256 
       72772.536            0    00  00       22      256 
       72972.536            0    00  00       23      256 
       73172.536            0    00  00       23      257 
       73372.536            0    00  00       23      256 
       73572.536            0    00  00       23      256 
       73772.528            0    00  00       23      255 
       73972.528            0    00  00       22      256 
       74172.528            0    00  00       23      256 
       74372.528            0    00  00       22      256 
       74572.528            0    00  00       22      257 
       74772.528            0    00  00       23      256 
       74972.528            0    00  00       23      255 
       75172.520            0    00  00       23      256 
       75372.520            0    00  00       22      256 
       75572.520            0    00  00       23      262 
       75772.520            0    00  00       23      256 
       75972.520            0    00  00       22      256 
       76172.520            0    00  00       22      258 
       76372.512            0    00  00       23      256 
       76572.512            0    00  00       22      255 
       76772.512            0    00  00       23      255 
       76972.512            0    00  00       23      256 
       77172.512            0    00  00       23      255 
       77372.512            0    00  00       23      265 
       77572.504            0    00  00       23      262 
       77772.504            0    00  00       22      257 
       77972.504            0    00  00       23      256 
       78172.504            0    00  00       22      260 
       78372.504            0    00  00       22      258 
       78572.504            0    00  00       23      255 
       78772.504            0    00  00       22      256 
       78972.496            0    00  00       23      256 
       79172.496            0    00  00       22      257 
       79372.496            0    00  00       23      256 
       79572.496            0    00  00       23      256 
       79772.496            0    00  00       22      256 
       79972.496            0    00  00       22      257 
       80172.488            0    00  00       23      257 
       80372.488            0    00  00       22      256 
       80572.488            0    00  00       23      256 
       80772.488            0    00  00       23      256 
       80972.488            0    00  00       23      255 
       81172.488            0    00  00       23      257 
       81372.488            0    00  00       22      255 
       81572.480            0    00  00       22      255 
       81772.480            0    00  00       23      255 
       81972.480            0    00  00       22      258 
       82172.480            0    00  00       23      256 
       82372.480            0    00  00       23      261 
       82572.480            0    00  00       22      256 
       82772.472            0    00  00       23      256 
       82972.472            0    00  00       22      256 
       83172.472            0    00  00       23      257 
       83372.472            0    00  00       23      256 
       83572.472            0    00  00       22      255 
       83772.472            0    00  00       22      256 
       83972.464            0    00  00       23      256 
       84172.464            0    00  00       22      256 
       84372.464            0    00  00       23      255 
       84572.464            0    00  00       23      259 
       84772.464            0    00  00       23      255 
       84972.464            0    00  00       23      256 
       85172.464            0    00  00       22      255 
       85372.456            0    00  00       22      258 
       85572.456            0    00  00       22      256 
       85772.456            0    00  00       22      256 
       85972.456            0    00  00       22      258 
       86172.456            0    00  00       23      259 
       86372.456            0    00  00       22      256 
       86572.448            0    00  00       23      256 
       86772.448            0    00  00       22      256 
       86972.448            0    00  00       23      256 
       87172.448            0    00  00       23      256 
       87372.448            0    00  00       22      256 
       87572.448            0    00  00       22      257 
       87772.440            0    00  00       23      256 
       87972.440            0    00  00       22      256 
       88172.440            0    00  00       23      255 
       88372.440            0    00  00       22      256 
       88572.440            0    00  00       23      255 
       88772.440            0    00  00       23      257 
       88972.440            0    00  00       22      256 
       89172.432            0    00  00       22      257 
       89372.432            0    00  00       23      256 
       89572.432            0    00  00       22      257 
       89772.432            0    00  00       23      256 
       89972.432            0    00  00       23      257 
       90172.432            0    00  00       22      258 
       90372.424            0    00  00       23      257 
       90572.424            0    00  00       21      256 
       90772.424            0    00  00       22      255 
       90972.424            0    00  00       23      256 
       91172.424            0    00  00       22      258 
       91372.424            0    00  00       22      258 
       91572.416            0    00  00       23      256 
       91772.416            0    00  00       22      257 
       91972.416            0    00  00       23      259 
       92172.416            0    00  00       22      256 
       92372.416            0    00  00       23      257 
       92572.416            0    00  00       22      256 
       92772.416            0    00  00       22      255 
       92972.408            0    00  00       22      260 
       93172.408            0    00  00       23      257 
       93372.408            0    00  00       22      257 
       93572.408            0    00  00       23      259 
       93772.408            0    00  00       23      256 
       93972.408            0    00  00       23      255 
       94172.400            0    00  00       22      256 
       94372.400            0    00  00       21      256 
       94572.400            0    00  00       22      256 
       94772.400            0    00  00       23      256 
       94972.400            0    00  00       22      256 
       95172.400            0    00  00       22      257 
       95372.392            0    00  00       22      257 
       95572.392            0    00  00       22      257 
       95772.392            0    00  00       23      257 
       95972.392            0    00  00       22      256 
       96172.392            0    00  00       23      257 
       96372.392            0    00  00       22      256 
       96572.392            0    00  00       22      255 
       96772.384            0    00  00       22      256 
       96972.384            0    00  00       23      256 
       97172.384            0    00  00       22      257 
       97372.384            0    00  00       23      257 
       97572.384            0    00  00       23      257 
       97772.384            0    00  00       23      255 
       97972.376            0    00  00       23      258 
       98172.376            0    00  00       21      257 
       98372.376            0    00  00       22      255 
       98572.376            0    00  00       23      257 
       98772.376            0    00  00       22      256 
       98972.376            0    00  00       22      257 
       99172.368            0    00  00       23      256 
       99372.368            0    00  00       23      257 
       99572.368            0    00  00       23      257 
       99772.368            0    00  00       22      256 
       99972.368            0    00  00       23      257 
      100172.368            0    00  00       23      254 
      100372.368            0    00  00       22      256 
      100572.360            0    00  00       22      255 
      100772.360            0    00  00       23      259 
      100972.360            0    00  00       22      256 
      101172.360            0    00  00       23      256 
      101372.360            0    00  00       23      256 
      101572.360            0    00  00       23      256 
      101772.352            0    00  00       23      256 
      101972.352            0    00  00       22      257 
      102172.352            0    00  00       22      258 
      102372.352            0    00  00       23      256 
      102572.352            0    00  00       22      258 
      102772.352            0    00  00       23      256 
      102972.344            0    00  00       23      256 
      103172.344            0    00  00       23      255 
      103372.344            0    00  00       23      256 
      103572.344            0    00  00       22      257 
      103772.344            0    00  00       23      259 
      103972.344            0    00  00       22      256 
      104172.344            0    00  00       22      256 
      104372.336            0    00  00       22      257 
      104572.336            0    00  00       23      256 
      104772.336            0    00  00       22      256 
      104972.336            0    00  00       23      256 
      105172.336            0    00  00       22      256 
      105372.336            0    00  00       23      256 
      105572.328            0    00  00       22      257 
      105772.328            0    00  00       22      255 
      105972.328            0    00  00       22      255 
      106172.328            0    00  00       23      257 
      106372.328            0    00  00       22      257 
      106572.328            0    00  00       23      255 
      106772.320            0    00  00       23      256 
      106972.320            0    00  00       22      257 
      107172.320            0    00  00       23      255 
      107372.320            0    00  00       23      255 
      107572.320            0    00  00       22      255 
      107772.320            0    00  00       22      256 
      107972.320            0    00  00       22      257 
      108172.312            0    00  00       23      256 
      108372.312            0    00  00       23      256 
      108572.312            0    00  00       23      256 
      108772.312            0    00  00       23      256 
      108972.312            0    00  00       22      256 
      109172.312            0    00  00       23      258 
      109372.304            0    00  00       22      257 
      109572.304            0    00  00       22      256 
      109772.304            0    00  00       22      258 
      109972.304            0    00  00       23      260 
