//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 18:00:20 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
       37605.480            0    00  00       22      278 
       37805.480            0    00  00       23      279 
       38005.480            0    00  00       23      278 
       38205.480            0    00  00       22      278 
       38405.480            0    00  00       23      277 
       38605.480            0    00  00       22      277 
       38805.472            0    00  00       23      277 
       39005.472            0    00  00       23      277 
       39205.472            0    00  00       22      278 
       39405.472            0    00  00       23      277 
       39605.472            0    00  00       22      278 
       39805.472            0    00  00       23      277 
       40005.464            0    00  00       23      278 
       40205.464            0    00  00       22      278 
       40405.464            0    00  00       22      277 
       40605.464            0    00  00       23      278 
       40805.464            0    00  00       22      280 
       41005.464            0    00  00       23      277 
       41205.456            0    00  00       23      277 
       41405.456            0    00  00       23      277 
       41605.456            0    00  00       23      277 
       41805.456            0    00  00       22      276 
       42005.456            0    00  00       22      278 
       42205.456            0    00  00       23      279 
       42405.456            0    00  00       22      278 
       42605.448            0    00  00       23      277 
       42805.448            0    00  00       22      278 
       43005.448            0    00  00       23      278 
       43205.448            0    00  00       22      277 
       43405.448            0    00  00       22      278 
       43605.448            0    00  00       22      278 
       43805.440            0    00  00       23      277 
       44005.440            0    00  00       22      280 
       44205.440            0    00  00       23      278 
       44405.440            0    00  00       23      276 
       44605.440            0    00  00       23      279 
       44805.440            0    00  00       22      277 
       45005.440            0    00  00       22      286 
       45205.432            0    00  00       22      278 
       45405.432            0    00  00       23      277 
       45605.432            0    00  00       22      277 
       45805.432            0    00  00       23      278 
       46005.432            0    00  00       22      279 
       46205.432            0    00  00       23      278 
       46405.424            0    00  00       23      277 
       46605.424            0    00  00       22      276 
       46805.424            0    00  00       22      280 
       47005.424            0    00  00       23      277 
       47205.424            0    00  00       22      278 
       47405.424            0    00  00       23      278 
       47605.416            0    00  00       22      278 
       47805.416            0    00  00       23      278 
       48005.416            0    00  00       23      279 
       48205.416            0    00  00       22      276 
       48405.416            0    00  00       22      278 
       48605.416            0    00  00       23      278 
       48805.416            0    00  00       23      278 
       49005.408            0    00  00       23      277 
       49205.408            0    00  00       23      278 
       49405.408            0    00  00       23      277 
       49605.408            0    00  00       23      277 
       49805.408            0    00  00       22      276 
       50005.408            0    00  00       22      277 
       50205.400            0    00  00       23      277 
       50405.400            0    00  00       22      278 
       50605.400            0    00  00       23      277 
       50805.400            0    00  00       22      278 
       51005.400            0    00  00       23      277 
       51205.400            0    00  00       23      280 
       51405.400            0    00  00       22      279 
       51605.392            0    00  00       22      278 
       51805.392            0    00  00       22      278 
       52005.392            0    00  00       22      277 
       52205.392            0    00  00       23      277 
       52405.392            0    00  00       23      278 
       52605.392            0    00  00       23      277 
       52805.384            0    00  00       23      277 
       53005.384            0    00  00       22      278 
       53205.384            0    00  00       22      278 
       53405.384            0    00  00       23      277 
       53605.384            0    00  00       22      277 
       53805.384            0    00  00       22      277 
       54005.376            0    00  00       23      277 
       54205.376            0    00  00       22      278 
       54405.376            0    00  00       23      278 
       54605.376            0    00  00       23      276 
       54805.376            0    00  00       22      280 
       55005.376            0    00  00       23      277 
       55205.376            0    00  00       22      277 
       55405.368            0    00  00       22      278 
       55605.368            0    00  00       23      278 
       55805.368            0    00  00       23      277 
       56005.368            0    00  00       23      277 
       56205.368            0    00  00       22      276 
       56405.368            0    00  00       22      278 
       56605.360            0    00  00       23      277 
       56805.360            0    00  00       22      278 
       57005.360            0    00  00       22      277 
       57205.360            0    00  00       23      278 
       57405.360            0    00  00       22      277 
       57605.360            0    00  00       23      278 
       57805.352            0    00  00       23      277 
       58005.352            0    00  00       22      277 
       58205.352            0    00  00       22      278 
       58405.352            0    00  00       22      278 
       58605.352            0    00  00       23      277 
       58805.352            0    00  00       23      278 
       59005.352            0    00  00       23      277 
       59205.344            0    00  00       23      277 
       59405.344            0    00  00       22      278 
       59605.344            0    00  00       23      278 
       59805.344            0    00  00       22      278 
       60005.344            0    00  00       22      278 
       60205.344            0    00  00       22      278 
       60405.336            0    00  00       23      276 
       60605.336            0    00  00       23      277 
       60805.336            0    00  00       23      277 
       61005.336            0    00  00       22      283 
       61205.336            0    00  00       23      277 
       61405.336            0    00  00       22      277 
       61605.336            0    00  00       22      277 
       61805.328            0    00  00       23      277 
       62005.328            0    00  00       23      277 
       62205.328            0    00  00       23      280 
       62405.328            0    00  00       23      278 
       62605.328            0    00  00       22      278 
       62805.328            0    00  00       23      278 
       63005.320            0    00  00       22      278 
       63205.320            0    00  00       22      278 
       63405.320            0    00  00       22      279 
       63605.320            0    00  00       23      278 
       63805.320            0    00  00       22      278 
       64005.320            0    00  00       23      277 
       64205.312            0    00  00       22      278 
       64405.312            0    00  00       23      278 
       64605.312            0    00  00       22      278 
       64805.312            0    00  00       22      277 
       65005.312            0    00  00       22      278 
       65205.312            0    00  00       23      277 
       65405.312            0    00  00       22      278 
       65605.304            0    00  00       23      288 
       65805.304            0    00  00       23      278 
       66005.304            0    00  00       23      278 
       66205.304            0    00  00       22      278 
       66405.304            0    00  00       22      277 
       66605.304            0    00  00       22      278 
       66805.296            0    00  00       23      277 
       67005.296            0    00  00       22      278 
       67205.296            0    00  00       23      277 
       67405.296            0    00  00       23      278 
       67605.296            0    00  00       23      277 
       67805.296            0    00  00       23      277 
       68005.296            0    00  00       22      276 
       68205.288            0    00  00       22      278 
       68405.288            0    00  00       22      278 
       68605.288            0    00  00       22      278 
       68805.288            0    00  00       23      277 
       69005.288            0    00  00       23      278 
       69205.288            0    00  00       23      277 
       69405.280            0    00  00       22      278 
       69605.280            0    00  00       22      277 
       69805.280            0    00  00       22      278 
       70005.280            0    00  00       23      277 
       70205.280            0    00  00       22      278 
       70405.280            0    00  00       22      278 
       70605.272            0    00  00       23      278 
       70805.272            0    00  00       23      277 
       71005.272            0    00  00       23      277 
       71205.272            0    00  00       22      277 
       71405.272            0    00  00       22      277 
       71605.272            0    00  00       23      277 
       71805.272            0    00  00       22      276 
       72005.264            0    00  00       23      277 
       72205.264            0    00  00       23      277 
       72405.264            0    00  00       23      278 
       72605.264            0    00  00       23      277 
       72805.264            0    00  00       22      277 
       73005.264            0    00  00       22      277 
       73205.256            0    00  00       23      276 
       73405.256            0    00  00       22      278 
       73605.256            0    00  00       23      277 
       73805.256            0    00  00       23      278 
       74005.256            0    00  00       22      279 
       74205.256            0    00  00       23      278 
       74405.248            0    00  00       23      277 
       74605.248            0    00  00       22      278 
       74805.248            0    00  00       22      278 
       75005.248            0    00  00       22      279 
       75205.248            0    00  00       22      277 
       75405.248            0    00  00       23      277 
       75605.248            0    00  00       22      278 
       75805.240            0    00  00       23      278 
       76005.240            0    00  00       23      276 
       76205.240            0    00  00       22      278 
       76405.240            0    00  00       22      278 
       76605.240            0    00  00       22      278 
       76805.240            0    00  00       23      277 
       77005.232            0    00  00       23      278 
       77205.232            0    00  00       22      278 
       77405.232            0    00  00       23      279 
       77605.232            0    00  00       23      278 
       77805.232            0    00  00       23      278 
       78005.232            0    00  00       23      276 
       78205.232            0    00  00       22      278 
       78405.224            0    00  00       23      277 
       78605.224            0    00  00       23      277 
       78805.224            0    00  00       23      277 
       79005.224            0    00  00       23      277 
       79205.224            0    00  00       22      278 
       79405.224            0    00  00       23      278 
       79605.216            0    00  00       23      278 
       79805.216            0    00  00       22      278 
       80005.216            0    00  00       22      278 
       80205.216            0    00  00       23      278 
       80405.216            0    00  00       22      279 
       80605.216            0    00  00       23      277 
       80805.208            0    00  00       23      278 
       81005.208            0    00  00       23      279 
       81205.208            0    00  00       22      278 
       81405.208            0    00  00       22      278 
       81605.208            0    00  00       23      277 
       81805.208            0    00  00       23      278 
       82005.208            0    00  00       22      279 
       82205.200            0    00  00       23      277 
       82405.200            0    00  00       22      277 
       82605.200            0    00  00       23      277 
       82805.200            0    00  00       22      279 
       83005.200            0    00  00       22      277 
       83205.200            0    00  00       22      278 
       83405.192            0    00  00       23      279 
       83605.192            0    00  00       22      277 
       83805.192            0    00  00       23      277 
       84005.192            0    00  00       22      277 
       84205.192            0    00  00       23      277 
       84405.192            0    00  00       22      278 
       84605.192            0    00  00       22      278 
       84805.184            0    00  00       22      277 
       85005.184            0    00  00       23      277 
       85205.184            0    00  00       22      277 
       85405.184            0    00  00       23      276 
       85605.184            0    00  00       23      277 
       85805.184            0    00  00       23      278 
       86005.176            0    00  00       22      276 
       86205.176            0    00  00       22      281 
       86405.176            0    00  00       22      278 
       86605.176            0    00  00       23      277 
       86805.176            0    00  00       22      278 
       87005.176            0    00  00       23      277 
       87205.168            0    00  00       22      277 
       87405.168            0    00  00       23      286 
       87605.168            0    00  00       23      277 
       87805.168            0    00  00       22      277 
       88005.168            0    00  00       22      277 
       88205.168            0    00  00       22      278 
       88405.168            0    00  00       22      278 
       88605.160            0    00  00       23      278 
       88805.160            0    00  00       23      277 
       89005.160            0    00  00       22      279 
       89205.160            0    00  00       22      277 
       89405.160            0    00  00       22      277 
       89605.160            0    00  00       22      278 
       89805.152            0    00  00       23      277 
       90005.152            0    00  00       22      278 
       90205.152            0    00  00       22      278 
       90405.152            0    00  00       23      280 
       90605.152            0    00  00       23      278 
       90805.152            0    00  00       23      278 
       91005.152            0    00  00       22      278 
       91205.144            0    00  00       22      278 
       91405.144            0    00  00       23      279 
       91605.144            0    00  00       22      276 
       91805.144            0    00  00       23      277 
       92005.144            0    00  00       23      277 
       92205.144            0    00  00       22      278 
       92405.136            0    00  00       23      278 
       92605.136            0    00  00       22      276 
       92805.136            0    00  00       22      281 
       93005.136            0    00  00       23      277 
       93205.136            0    00  00       22      277 
       93405.136            0    00  00       22      278 
       93605.128            0    00  00       23      278 
       93805.128            0    00  00       23      276 
       94005.128            0    00  00       23      278 
       94205.128            0    00  00       23      278 
       94405.128            0    00  00       22      279 
       94605.128            0    00  00       22      278 
       94805.128            0    00  00       22      278 
       95005.120            0    00  00       23      277 
       95205.120            0    00  00       23      277 
       95405.120            0    00  00       23      277 
       95605.120            0    00  00       23      277 
       95805.120            0    00  00       21      278 
       96005.120            0    00  00       23      278 
       96205.112            0    00  00       23      277 
       96405.112            0    00  00       22      277 
       96605.112            0    00  00       22      277 
       96805.112            0    00  00       23      277 
       97005.112            0    00  00       23      277 
       97205.112            0    00  00       23      277 
       97405.104            0    00  00       22      277 
       97605.104            0    00  00       23      278 
       97805.104            0    00  00       22      278 
       98005.104            0    00  00       22      278 
       98205.104            0    00  00       22      278 
       98405.104            0    00  00       23      283 
       98605.104            0    00  00       23      278 
       98805.096            0    00  00       23      277 
       99005.096            0    00  00       22      279 
       99205.096            0    00  00       23      278 
       99405.096            0    00  00       23      277 
       99605.096            0    00  00       22      279 
       99805.096            0    00  00       22      277 
      100005.088            0    00  00       23      277 
      100205.088            0    00  00       23      277 
      100405.088            0    00  00       23      277 
      100605.088            0    00  00       22      276 
      100805.088            0    00  00       23      277 
      101005.088            0    00  00       23      287 
      101205.088            0    00  00       22      278 
      101405.080            0    00  00       22      277 
      101605.080            0    00  00       22      278 
      101805.080            0    00  00       22      276 
      102005.080            0    00  00       23      278 
      102205.080            0    00  00       23      302 
      102405.080            0    00  00       23      277 
      102605.072            0    00  00       22      278 
      102805.072            0    00  00       22      278 
      103005.072            0    00  00       22      277 
      103205.072            0    00  00       23      277 
      103405.072            0    00  00       22      280 
      103605.072            0    00  00       23      277 
      103805.064            0    00  00       22      278 
      104005.064            0    00  00       23      278 
      104205.064            0    00  00       24      279 
      104405.064            0    00  00       22      277 
      104605.064            0    00  00       22      278 
      104805.064            0    00  00       23      279 
      105005.064            0    00  00       22      278 
      105205.056            0    00  00       23      277 
      105405.056            0    00  00       23      277 
      105605.056            0    00  00       23      277 
      105805.056            0    00  00       22      278 
      106005.056            0    00  00       22      277 
      106205.056            0    00  00       22      278 
      106405.048            0    00  00       23      282 
      106605.048            0    00  00       22      278 
      106805.048            0    00  00       23      277 
      107005.048            0    00  00       22      279 
      107205.048            0    00  00       23      277 
      107405.048            0    00  00       24      277 
      107605.048            0    00  00       22      279 
      107805.040            0    00  00       22      278 
      108005.040            0    00  00       23      296 
      108205.040            0    00  00       22      276 
      108405.040            0    00  00       23      277 
      108605.040            0    00  00       23      278 
      108805.040            0    00  00       23      277 
      109005.032            0    00  00       22      277 
      109205.032            0    00  00       21      277 
      109405.032            0    00  00       22      278 
      109605.032            0    00  00       23      278 
      109805.032            0    00  00       22      278 
      110005.032            0    00  00       22      278 
      110205.024            0    00  00       23      277 
      110405.024            0    00  00       23      277 
      110605.024            0    00  00       23      278 
      110805.024            0    00  00       23      277 
      111005.024            0    00  00       22      278 
      111205.024            0    00  00       23      277 
      111405.024            0    00  00       22      278 
      111605.016            0    00  00       23      277 
      111805.016            0    00  00       23      278 
      112005.016            0    00  00       23      278 
      112205.016            0    00  00       24      283 
      112405.016            0    00  00       22      277 
      112605.016            0    00  00       22      278 
      112805.008            0    00  00       23      277 
      113005.008            0    00  00       22      276 
      113205.008            0    00  00       22      278 
      113405.008            0    00  00       23      277 
      113605.008            0    00  00       23      278 
      113805.008            0    00  00       23      277 
      114005.000            0    00  00       22      277 
      114205.000            0    00  00       22      278 
      114405.000            0    00  00       23      277 
      114605.000            0    00  00       22      278 
      114805.000            0    00  00       22      278 
      115005.000            0    00  00       23      278 
      115205.000            0    00  00       22      278 
      115404.992            0    00  00       23      277 
      115604.992            0    00  00       22      278 
      115804.992            0    00  00       23      279 
      116004.992            0    00  00       23      276 
      116204.992            0    00  00       22      277 
      116404.992            0    00  00       22      277 
      116604.984            0    00  00       23      280 
      116804.984            0    00  00       22      278 
      117004.984            0    00  00       23      277 
      117204.984            0    00  00       22      277 
      117404.984            0    00  00       23      278 
      117604.984            0    00  00       23      277 
      117804.984            0    00  00       22      278 
      118004.976            0    00  00       22      279 
      118204.976            0    00  00       23      278 
      118404.976            0    00  00       22      278 
      118604.976            0    00  00       23      277 
      118804.976            0    00  00       23      277 
      119004.976            0    00  00       23      278 
      119204.968            0    00  00       23      276 
      119404.968            0    00  00       22      278 
      119604.968            0    00  00       23      276 
      119804.968            0    00  00       23      276 
      120004.968            0    00  00       22      278 
      120204.968            0    00  00       23      277 
      120404.960            0    00  00       22      278 
      120604.960            0    00  00       23      277 
      120804.960            0    00  00       23      277 
      121004.960            0    00  00       22      277 
      121204.960            0    00  00       22      278 
      121404.960            0    00  00       23      277 
      121604.960            0    00  00       22      278 
      121804.952            0    00  00       23      276 
      122004.952            0    00  00       23      277 
      122204.952            0    00  00       23      278 
      122404.952            0    00  00       23      276 
      122604.952            0    00  00       22      278 
      122804.952            0    00  00       22      278 
      123004.944            0    00  00       23      276 
      123204.944            0    00  00       22      278 
      123404.944            0    00  00       23      275 
      123604.944            0    00  00       23      276 
      123804.944            0    00  00       23      277 
      124004.944            0    00  00       23      277 
      124204.944            0    00  00       22      282 
      124404.936            0    00  00       22      278 
      124604.936            0    00  00       23      277 
      124804.936            0    00  00       22      277 
      125004.936            0    00  00       23      277 
      125204.936            0    00  00       24      276 
      125404.936            0    00  00       23      278 
      125604.928            0    00  00       23      277 
      125804.928            0    00  00       21      278 
      126004.928            0    00  00       22      278 
      126204.928            0    00  00       23      279 
      126404.928            0    00  00       22      278 
      126604.928            0    00  00       23      278 
      126804.920            0    00  00       22      277 
      127004.920            0    00  00       23      277 
      127204.920            0    00  00       24      276 
      127404.920            0    00  00       22      278 
      127604.920            0    00  00       22      278 
      127804.920            0    00  00       23      277 
      128004.920            0    00  00       22      279 
      128204.912            0    00  00       23      277 
      128404.912            0    00  00       23      278 
      128604.912            0    00  00       23      277 
      128804.912            0    00  00       24      276 
      129004.912            0    00  00       21      278 
      129204.912            0    00  00       22      278 
      129404.904            0    00  00       22      278 
      129604.904            0    00  00       22      277 
      129804.904            0    00  00       23      277 
      130004.904            0    00  00       23      277 
      130204.904            0    00  00       23      278 
      130404.904            0    00  00       23      277 
      130604.896            0    00  00       23      277 
      130804.896            0    00  00       22      278 
      131004.896            0    00  00       23      277 
      131204.896            0    00  00       22      277 
      131404.896            0    00  00       22      278 
      131604.896            0    00  00       23      277 
      131804.896            0    00  00       23      278 
      132004.888            0    00  00       23      277 
      132204.888            0    00  00       22      276 
      132404.888            0    00  00       23      278 
      132604.888            0    00  00       23      276 
      132804.888            0    00  00       22      277 
      133004.888            0    00  00       23      277 
      133204.880            0    00  00       23      276 
      133404.880            0    00  00       22      279 
      133604.880            0    00  00       23      277 
      133804.880            0    00  00       23      277 
      134004.880            0    00  00       22      277 
      134204.880            0    00  00       23      277 
      134404.880            0    00  00       22      276 
      134604.872            0    00  00       23      277 
      134804.872            0    00  00       23      278 
      135004.872            0    00  00       23      277 
      135204.872            0    00  00       23      285 
      135404.872            0    00  00       22      279 
      135604.872            0    00  00       23      278 
      135804.864            0    00  00       22      278 
      136004.864            0    00  00       22      278 
      136204.864            0    00  00       22      278 
      136404.864            0    00  00       23      277 
      136604.864            0    00  00       22      278 
      136804.864            0    00  00       23      278 
      137004.856            0    00  00       23      277 
      137204.856            0    00  00       23      277 
      137404.856            0    00  00       23      276 
      137604.856            0    00  00       22      279 
      137804.856            0    00  00       22      278 
      138004.856            0    00  00       23      277 
      138204.856            0    00  00       23      277 
      138404.848            0    00  00       23      277 
      138604.848            0    00  00       22      279 
      138804.848            0    00  00       23      278 
      139004.848            0    00  00       23      276 
      139204.848            0    00  00       22      277 
      139404.848            0    00  00       22      278 
      139604.840            0    00  00       23      284 
      139804.840            0    00  00       22      278 
      140004.840            0    00  00       23      277 
      140204.840            0    00  00       23      278 
      140404.840            0    00  00       23      277 
      140604.840            0    00  00       22      278 
      140804.840            0    00  00       22      276 
      141004.832            0    00  00       22      278 
      141204.832            0    00  00       23      277 
      141404.832            0    00  00       22      278 
      141604.832            0    00  00       23      277 
      141804.832            0    00  00       22      278 
      142004.832            0    00  00       23      278 
      142204.824            0    00  00       23      276 
      142404.824            0    00  00       22      278 
      142604.824            0    00  00       22      278 
      142804.824            0    00  00       23      277 
      143004.824            0    00  00       22      278 
      143204.824            0    00  00       23      277 
      143404.816            0    00  00       22      279 
      143604.816            0    00  00       23      277 
      143804.816            0    00  00       23      277 
      144004.816            0    00  00       22      278 
      144204.816            0    00  00       22      278 
      144404.816            0    00  00       22      281 
      144604.816            0    00  00       22      277 
      144804.808            0    00  00       23      278 
      145004.808            0    00  00       23      277 
      145204.808            0    00  00       23      278 
      145404.808            0    00  00       22      277 
      145604.808            0    00  00       22      278 
      145804.808            0    00  00       22      276 
      146004.800            0    00  00       23      277 
      146204.800            0    00  00       22      278 
      146404.800            0    00  00       23      277 
      146604.800            0    00  00       23      278 
      146804.800            0    00  00       23      278 
      147004.800            0    00  00       23      278 
      147204.800            0    00  00       22      278 
      147404.792            0    00  00       22      278 
      147604.792            0    00  00       23      279 
      147804.792            0    00  00       22      278 
      148004.792            0    00  00       23      277 
      148204.792            0    00  00       23      278 
      148404.792            0    00  00       23      277 
      148604.784            0    00  00       23      278 
      148804.784            0    00  00       22      277 
      149004.784            0    00  00       22      278 
      149204.784            0    00  00       23      277 
      149404.784            0    00  00       22      278 
      149604.784            0    00  00       23      277 
      149804.776            0    00  00       23      279 
      150004.776            0    00  00       23      281 
      150204.776            0    00  00       23      278 
      150404.776            0    00  00       23      277 
      150604.776            0    00  00       22      278 
      150804.776            0    00  00       23      276 
      151004.776            0    00  00       22      278 
      151204.768            0    00  00       23      277 
      151404.768            0    00  00       23      277 
      151604.768            0    00  00       23      278 
      151804.768            0    00  00       23      277 
      152004.768            0    00  00       22      279 
      152204.768            0    00  00       22      277 
