//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 18:01:17 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
          81.784            0    00  00       24      280 
         281.784            0    00  00       25      280 
         481.784            0    00  00       24      281 
         681.784            0    00  00       24      280 
         881.784            0    00  00       23      280 
        1081.776            0    00  00       24      280 
        1281.776            0    00  00       24      280 
        1481.776            0    00  00       24      280 
        1681.776            0    00  00       24      280 
        1881.776            0    00  00       25      279 
        2081.776            0    00  00       24      281 
        2281.768            0    00  00       24      281 
        2481.768            0    00  00       23      286 
        2681.768            0    00  00       24      280 
        2881.768            0    00  00       24      280 
        3081.768            0    00  00       24      280 
        3281.768            0    00  00       24      280 
        3481.760            0    00  00       25      281 
        3681.760            0    00  00       24      280 
        3881.760            0    00  00       24      281 
        4081.760            0    00  00       23      281 
        4281.760            0    00  00       24      280 
        4481.760            0    00  00       24      280 
        4681.760            0    00  00       23      281 
        4881.752            0    00  00       24      280 
        5081.752            0    00  00       24      282 
        5281.752            0    00  00       24      281 
        5481.752            0    00  00       25      279 
        5681.752            0    00  00       23      279 
        5881.752            0    00  00       23      281 
        6081.744            0    00  00       24      279 
        6281.744            0    00  00       23      280 
        6481.744            0    00  00       24      280 
        6681.744            0    00  00       24      280 
        6881.744            0    00  00       24      280 
        7081.744            0    00  00       24      280 
        7281.736            0    00  00       24      281 
        7481.736            0    00  00       24      280 
        7681.736            0    00  00       24      280 
        7881.736            0    00  00       23      281 
        8081.736            0    00  00       24      280 
        8281.736            0    00  00       25      280 
        8481.736            0    00  00       24      280 
        8681.728            0    00  00       25      279 
        8881.728            0    00  00       23      281 
        9081.728            0    00  00       23      280 
        9281.728            0    00  00       24      281 
        9481.728            0    00  00       24      280 
        9681.728            0    00  00       24      280 
        9881.720            0    00  00       24      282 
       10081.720            0    00  00       24      281 
       10281.720            0    00  00       24      281 
       10481.720            0    00  00       24      280 
       10681.720            0    00  00       24      280 
       10881.720            0    00  00       24      281 
       11081.720            0    00  00       23      281 
       11281.712            0    00  00       24      280 
       11481.712            0    00  00       25      282 
       11681.712            0    00  00       24      281 
       11881.712            0    00  00       25      281 
       12081.712            0    00  00       23      280 
       12281.712            0    00  00       23      280 
       12481.704            0    00  00       24      279 
       12681.704            0    00  00       23      280 
       12881.704            0    00  00       24      279 
       13081.704            0    00  00       24      282 
       13281.704            0    00  00       24      281 
       13481.704            0    00  00       24      280 
       13681.696            0    00  00       24      280 
       13881.696            0    00  00       23      281 
       14081.696            0    00  00       24      281 
       14281.696            0    00  00       23      282 
       14481.696            0    00  00       24      280 
       14681.696            0    00  00       24      280 
       14881.696            0    00  00       23      282 
       15081.688            0    00  00       24      280 
       15281.688            0    00  00       23      280 
       15481.688            0    00  00       24      281 
       15681.688            0    00  00       24      280 
       15881.688            0    00  00       23      281 
       16081.688            0    00  00       24      280 
       16281.680            0    00  00       24      280 
       16481.680            0    00  00       24      280 
       16681.680            0    00  00       24      281 
       16881.680            0    00  00       24      280 
       17081.680            0    00  00       24      279 
       17281.680            0    00  00       24      280 
       17481.680            0    00  00       23      281 
       17681.672            0    00  00       23      280 
       17881.672            0    00  00       24      282 
       18081.672            0    00  00       24      281 
       18281.672            0    00  00       25      279 
       18481.672            0    00  00       23      280 
       18681.672            0    00  00       24      281 
       18881.664            0    00  00       24      280 
       19081.664            0    00  00       23      281 
       19281.664            0    00  00       24      280 
       19481.664            0    00  00       25      280 
       19681.664            0    00  00       24      281 
       19881.664            0    00  00       24      280 
       20081.656            0    00  00       24      281 
       20281.656            0    00  00       23      281 
       20481.656            0    00  00       24      280 
       20681.656            0    00  00       24      280 
       20881.656            0    00  00       24      281 
       21081.656            0    00  00       25      280 
       21281.656            0    00  00       24      280 
       21481.648            0    00  00       24      280 
       21681.648            0    00  00       24      280 
       21881.648            0    00  00       24      281 
       22081.648            0    00  00       24      280 
       22281.648            0    00  00       23      279 
       22481.648            0    00  00       24      280 
       22681.640            0    00  00       25      280 
       22881.640            0    00  00       24      281 
       23081.640            0    00  00       24      280 
       23281.640            0    00  00       24      280 
       23481.640            0    00  00       25      279 
       23681.640            0    00  00       24      280 
       23881.640            0    00  00       23      281 
       24081.632            0    00  00       24      288 
       24281.632            0    00  00       24      280 
       24481.632            0    00  00       24      279 
       24681.632            0    00  00       25      283 
       24881.632            0    00  00       24      281 
       25081.632            0    00  00       24      280 
       25281.624            0    00  00       24      280 
       25481.624            0    00  00       24      280 
       25681.624            0    00  00       24      280 
       25881.624            0    00  00       24      281 
       26081.624            0    00  00       24      281 
       26281.624            0    00  00       24      280 
       26481.616            0    00  00       24      279 
       26681.616            0    00  00       24      281 
       26881.616            0    00  00       24      280 
       27081.616            0    00  00       23      281 
       27281.616            0    00  00       24      281 
       27481.616            0    00  00       24      281 
       27681.616            0    00  00       24      281 
       27881.608            0    00  00       24      279 
       28081.608            0    00  00       24      282 
       28281.608            0    00  00       24      281 
       28481.608            0    00  00       24      280 
       28681.608            0    00  00       23      281 
       28881.608            0    00  00       24      280 
       29081.600            0    00  00       24      281 
       29281.600            0    00  00       24      280 
       29481.600            0    00  00       24      280 
       29681.600            0    00  00       24      279 
       29881.600            0    00  00       24      280 
       30081.600            0    00  00       24      279 
       30281.600            0    00  00       23      281 
       30481.592            0    00  00       24      281 
       30681.592            0    00  00       24      279 
       30881.592            0    00  00       24      280 
       31081.592            0    00  00       24      280 
       31281.592            0    00  00       24      281 
       31481.592            0    00  00       24      281 
       31681.584            0    00  00       24      279 
       31881.584            0    00  00       23      283 
       32081.584            0    00  00       24      280 
       32281.584            0    00  00       25      280 
       32481.584            0    00  00       24      280 
       32681.584            0    00  00       24      280 
       32881.576            0    00  00       24      280 
       33081.576            0    00  00       25      280 
       33281.576            0    00  00       24      280 
       33481.576            0    00  00       23      280 
       33681.576            0    00  00       24      280 
       33881.576            0    00  00       24      281 
       34081.576            0    00  00       24      281 
       34281.568            0    00  00       25      280 
       34481.568            0    00  00       24      281 
       34681.568            0    00  00       24      281 
       34881.568            0    00  00       24      279 
       35081.568            0    00  00       23      281 
       35281.568            0    00  00       24      280 
       35481.560            0    00  00       24      281 
       35681.560            0    00  00       24      280 
       35881.560            0    00  00       24      280 
       36081.560            0    00  00       24      282 
       36281.560            0    00  00       24      280 
       36481.560            0    00  00       24      279 
       36681.560            0    00  00       23      281 
       36881.552            0    00  00       24      280 
       37081.552            0    00  00       24      282 
       37281.552            0    00  00       24      280 
       37481.552            0    00  00       24      281 
       37681.552            0    00  00       24      280 
       37881.552            0    00  00       25      280 
       38081.544            0    00  00       24      280 
       38281.544            0    00  00       23      281 
       38481.544            0    00  00       24      280 
       38681.544            0    00  00       25      280 
       38881.544            0    00  00       24      281 
       39081.544            0    00  00       24      280 
       39281.536            0    00  00       23      279 
       39481.536            0    00  00       24      280 
       39681.536            0    00  00       24      279 
       39881.536            0    00  00       23      280 
       40081.536            0    00  00       24      280 
       40281.536            0    00  00       24      280 
       40481.536            0    00  00       24      280 
       40681.528            0    00  00       24      280 
       40881.528            0    00  00       24      280 
       41081.528            0    00  00       24      281 
       41281.528            0    00  00       24      280 
       41481.528            0    00  00       23      281 
       41681.528            0    00  00       24      280 
       41881.520            0    00  00       24      281 
       42081.520            0    00  00       23      281 
       42281.520            0    00  00       24      280 
       42481.520            0    00  00       24      281 
       42681.520            0    00  00       25      280 
       42881.520            0    00  00       24      279 
       43081.520            0    00  00       23      281 
       43281.512            0    00  00       24      280 
       43481.512            0    00  00       24      281 
       43681.512            0    00  00       24      280 
       43881.512            0    00  00       24      281 
       44081.512            0    00  00       25      280 
       44281.512            0    00  00       24      281 
       44481.504            0    00  00       24      281 
       44681.504            0    00  00       23      280 
       44881.504            0    00  00       24      280 
       45081.504            0    00  00       25      279 
       45281.504            0    00  00       24      280 
       45481.504            0    00  00       24      281 
       45681.496            0    00  00       23      280 
       45881.496            0    00  00       24      280 
       46081.496            0    00  00       25      279 
       46281.496            0    00  00       23      280 
       46481.496            0    00  00       24      279 
       46681.496            0    00  00       24      280 
       46881.496            0    00  00       23      281 
       47081.488            0    00  00       24      280 
       47281.488            0    00  00       25      280 
       47481.488            0    00  00       24      280 
       47681.488            0    00  00       24      279 
       47881.488            0    00  00       23      280 
       48081.488            0    00  00       24      280 
       48281.480            0    00  00       24      280 
       48481.480            0    00  00       23      281 
       48681.480            0    00  00       24      281 
       48881.480            0    00  00       24      282 
       49081.480            0    00  00       24      281 
       49281.480            0    00  00       24      279 
       49481.480            0    00  00       23      280 
       49681.472            0    00  00       24      280 
       49881.472            0    00  00       24      281 
       50081.472            0    00  00       23      279 
       50281.472            0    00  00       24      280 
       50481.472            0    00  00       24      281 
       50681.472            0    00  00       24      280 
       50881.464            0    00  00       24      281 
       51081.464            0    00  00       23      281 
       51281.464            0    00  00       24      280 
       51481.464            0    00  00       24      280 
       51681.464            0    00  00       24      281 
       51881.464            0    00  00       24      281 
       52081.456            0    00  00       24      280 
       52281.456            0    00  00       24      281 
       52481.456            0    00  00       24      280 
       52681.456            0    00  00       23      287 
       52881.456            0    00  00       24      281 
       53081.456            0    00  00       24      285 
       53281.456            0    00  00       23      282 
       53481.448            0    00  00       24      280 
       53681.448            0    00  00       24      284 
       53881.448            0    00  00       24      281 
       54081.448            0    00  00       23      281 
       54281.448            0    00  00       23      291 
       54481.448            0    00  00       24      280 
       54681.440            0    00  00       24      280 
       54881.440            0    00  00       24      280 
       55081.440            0    00  00       24      280 
       55281.440            0    00  00       24      280 
       55481.440            0    00  00       24      281 
       55681.440            0    00  00       24      281 
       55881.440            0    00  00       23      280 
       56081.432            0    00  00       24      279 
       56281.432            0    00  00       24      280 
       56481.432            0    00  00       23      281 
       56681.432            0    00  00       24      280 
