//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 17:58:06 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
       11317.312            0    00  00       22      264 
       11517.312            0    00  00       22      263 
       11717.312            0    00  00       23      263 
       11917.312            0    00  00       22      263 
       12117.304            0    00  00       23      262 
       12317.304            0    00  00       23      263 
       12517.304            0    00  00       23      262 
       12717.304            0    00  00       23      263 
       12917.304            0    00  00       22      262 
       13117.304            0    00  00       23      263 
       13317.296            0    00  00       22      262 
       13517.296            0    00  00       21      264 
       13717.296            0    00  00       22      263 
       13917.296            0    00  00       23      264 
       14117.296            0    00  00       22      263 
       14317.296            0    00  00       23      261 
       14517.288            0    00  00       22      264 
       14717.288            0    00  00       23      264 
       14917.288            0    00  00       23      261 
       15117.288            0    00  00       22      263 
       15317.288            0    00  00       22      263 
       15517.288            0    00  00       23      262 
       15717.288            0    00  00       23      262 
       15917.280            0    00  00       23      261 
       16117.280            0    00  00       23      264 
       16317.280            0    00  00       22      263 
       16517.280            0    00  00       23      262 
       16717.280            0    00  00       22      262 
       16917.280            0    00  00       22      265 
       17117.272            0    00  00       23      263 
       17317.272            0    00  00       22      262 
       17517.272            0    00  00       23      263 
       17717.272            0    00  00       23      263 
       17917.272            0    00  00       23      262 
       18117.272            0    00  00       23      262 
       18317.264            0    00  00       22      263 
       18517.264            0    00  00       23      264 
       18717.264            0    00  00       22      264 
       18917.264            0    00  00       22      263 
       19117.264            0    00  00       22      265 
       19317.264            0    00  00       23      262 
       19517.264            0    00  00       22      263 
       19717.256            0    00  00       23      267 
       19917.256            0    00  00       22      264 
       20117.256            0    00  00       23      263 
       20317.256            0    00  00       22      262 
       20517.256            0    00  00       22      264 
       20717.256            0    00  00       22      263 
       20917.248            0    00  00       23      264 
       21117.248            0    00  00       22      263 
       21317.248            0    00  00       22      263 
       21517.248            0    00  00       23      266 
       21717.248            0    00  00       22      262 
       21917.248            0    00  00       23      262 
       22117.240            0    00  00       23      262 
       22317.240            0    00  00       22      270 
       22517.240            0    00  00       23      261 
       22717.240            0    00  00       22      262 
       22917.240            0    00  00       23      264 
       23117.240            0    00  00       23      263 
       23317.240            0    00  00       22      264 
       23517.232            0    00  00       23      264 
       23717.232            0    00  00       23      271 
       23917.232            0    00  00       23      263 
       24117.232            0    00  00       23      268 
       24317.232            0    00  00       22      263 
       24517.232            0    00  00       22      265 
       24717.224            0    00  00       23      264 
       24917.224            0    00  00       22      263 
       25117.224            0    00  00       23      262 
       25317.224            0    00  00       22      263 
       25517.224            0    00  00       23      262 
       25717.224            0    00  00       22      274 
       25917.224            0    00  00       22      263 
       26117.216            0    00  00       22      263 
       26317.216            0    00  00       23      263 
       26517.216            0    00  00       22      264 
       26717.216            0    00  00       23      262 
       26917.216            0    00  00       23      262 
       27117.216            0    00  00       23      262 
       27317.208            0    00  00       23      262 
       27517.208            0    00  00       21      263 
       27717.208            0    00  00       22      263 
       27917.208            0    00  00       23      262 
       28117.208            0    00  00       22      263 
       28317.208            0    00  00       22      263 
       28517.200            0    00  00       23      264 
       28717.200            0    00  00       22      263 
       28917.200            0    00  00       23      266 
       29117.200            0    00  00       22      263 
       29317.200            0    00  00       23      262 
       29517.200            0    00  00       22      264 
       29717.200            0    00  00       22      263 
       29917.192            0    00  00       23      262 
       30117.192            0    00  00       23      262 
       30317.192            0    00  00       22      264 
       30517.192            0    00  00       23      270 
       30717.192            0    00  00       22      264 
       30917.192            0    00  00       22      262 
       31117.184            0    00  00       22      264 
       31317.184            0    00  00       22      263 
       31517.184            0    00  00       22      263 
       31717.184            0    00  00       23      264 
       31917.184            0    00  00       22      263 
       32117.184            0    00  00       23      262 
       32317.176            0    00  00       22      263 
       32517.176            0    00  00       23      265 
       32717.176            0    00  00       23      263 
       32917.176            0    00  00       23      262 
       33117.176            0    00  00       22      265 
       33317.176            0    00  00       23      263 
       33517.176            0    00  00       22      262 
       33717.168            0    00  00       23      263 
       33917.168            0    00  00       23      265 
       34117.168            0    00  00       23      263 
       34317.168            0    00  00       23      263 
       34517.168            0    00  00       23      261 
       34717.168            0    00  00       23      262 
       34917.160            0    00  00       23      262 
       35117.160            0    00  00       22      263 
       35317.160            0    00  00       22      264 
       35517.160            0    00  00       23      263 
       35717.160            0    00  00       22      263 
       35917.160            0    00  00       23      262 
       36117.152            0    00  00       22      263 
       36317.152            0    00  00       23      263 
       36517.152            0    00  00       22      264 
       36717.152            0    00  00       22      263 
       36917.152            0    00  00       22      263 
       37117.152            0    00  00       23      262 
       37317.152            0    00  00       22      263 
       37517.144            0    00  00       23      262 
       37717.144            0    00  00       23      264 
       37917.144            0    00  00       23      264 
       38117.144            0    00  00       23      262 
       38317.144            0    00  00       21      263 
       38517.144            0    00  00       22      265 
       38717.136            0    00  00       23      265 
       38917.136            0    00  00       22      263 
       39117.136            0    00  00       23      262 
       39317.136            0    00  00       23      263 
       39517.136            0    00  00       22      265 
       39717.136            0    00  00       23      263 
       39917.128            0    00  00       23      263 
       40117.128            0    00  00       23      262 
       40317.128            0    00  00       22      263 
       40517.128            0    00  00       22      262 
       40717.128            0    00  00       23      265 
       40917.128            0    00  00       23      263 
       41117.128            0    00  00       22      263 
       41317.120            0    00  00       23      263 
       41517.120            0    00  00       22      264 
       41717.120            0    00  00       23      263 
       41917.120            0    00  00       22      268 
       42117.120            0    00  00       22      263 
       42317.120            0    00  00       22      263 
       42517.112            0    00  00       23      262 
       42717.112            0    00  00       22      262 
       42917.112            0    00  00       23      263 
       43117.112            0    00  00       22      264 
       43317.112            0    00  00       23      262 
       43517.112            0    00  00       23      264 
       43717.112            0    00  00       22      273 
       43917.104            0    00  00       22      263 
       44117.104            0    00  00       23      262 
       44317.104            0    00  00       21      265 
       44517.104            0    00  00       23      263 
       44717.104            0    00  00       23      262 
       44917.104            0    00  00       22      264 
       45117.096            0    00  00       23      264 
       45317.096            0    00  00       22      263 
       45517.096            0    00  00       23      262 
       45717.096            0    00  00       23      267 
       45917.096            0    00  00       22      263 
       46117.096            0    00  00       23      262 
       46317.088            0    00  00       23      263 
       46517.088            0    00  00       22      263 
       46717.088            0    00  00       23      263 
       46917.088            0    00  00       22      264 
       47117.088            0    00  00       23      263 
       47317.088            0    00  00       22      263 
       47517.088            0    00  00       22      262 
       47717.080            0    00  00       22      264 
       47917.080            0    00  00       23      262 
       48117.080            0    00  00       22      263 
       48317.080            0    00  00       23      265 
       48517.080            0    00  00       23      263 
       48717.080            0    00  00       23      262 
       48917.072            0    00  00       23      262 
       49117.072            0    00  00       21      263 
       49317.072            0    00  00       22      263 
       49517.072            0    00  00       23      262 
       49717.072            0    00  00       22      263 
       49917.072            0    00  00       22      265 
       50117.064            0    00  00       23      262 
       50317.064            0    00  00       23      263 
       50517.064            0    00  00       23      262 
       50717.064            0    00  00       22      263 
       50917.064            0    00  00       22      262 
       51117.064            0    00  00       22      263 
       51317.064            0    00  00       22      263 
       51517.056            0    00  00       23      262 
       51717.056            0    00  00       23      263 
       51917.056            0    00  00       22      263 
       52117.056            0    00  00       23      262 
       52317.056            0    00  00       22      264 
       52517.056            0    00  00       23      263 
       52717.048            0    00  00       23      263 
       52917.048            0    00  00       22      263 
       53117.048            0    00  00       22      265 
       53317.048            0    00  00       23      262 
       53517.048            0    00  00       22      263 
       53717.048            0    00  00       23      263 
       53917.040            0    00  00       22      264 
       54117.040            0    00  00       23      262 
       54317.040            0    00  00       23      268 
       54517.040            0    00  00       21      266 
       54717.040            0    00  00       22      263 
       54917.040            0    00  00       22      268 
       55117.040            0    00  00       22      263 
       55317.032            0    00  00       23      262 
       55517.032            0    00  00       23      263 
       55717.032            0    00  00       22      264 
       55917.032            0    00  00       23      263 
       56117.032            0    00  00       21      264 
       56317.032            0    00  00       23      263 
       56517.024            0    00  00       23      262 
       56717.024            0    00  00       22      263 
       56917.024            0    00  00       22      263 
       57117.024            0    00  00       23      264 
       57317.024            0    00  00       22      264 
       57517.024            0    00  00       23      263 
       57717.016            0    00  00       22      261 
       57917.016            0    00  00       23      264 
       58117.016            0    00  00       22      264 
       58317.016            0    00  00       22      262 
       58517.016            0    00  00       22      263 
       58717.016            0    00  00       23      263 
       58917.016            0    00  00       22      263 
       59117.008            0    00  00       23      263 
       59317.008            0    00  00       23      263 
       59517.008            0    00  00       23      266 
       59717.008            0    00  00       23      269 
       59917.008            0    00  00       22      263 
       60117.008            0    00  00       22      262 
       60317.000            0    00  00       23      263 
       60517.000            0    00  00       22      263 
       60717.000            0    00  00       23      262 
       60917.000            0    00  00       23      263 
       61117.000            0    00  00       22      264 
       61317.000            0    00  00       23      263 
       61516.992            0    00  00       22      264 
       61716.992            0    00  00       23      264 
       61916.992            0    00  00       23      263 
       62116.992            0    00  00       22      262 
       62316.992            0    00  00       23      262 
       62516.992            0    00  00       23      262 
       62716.992            0    00  00       22      263 
       62916.984            0    00  00       23      262 
       63116.984            0    00  00       23      260 
       63316.984            0    00  00       23      263 
       63516.984            0    00  00       23      263 
       63716.984            0    00  00       22      263 
       63916.984            0    00  00       22      263 
       64116.976            0    00  00       23      263 
       64316.976            0    00  00       22      263 
       64516.976            0    00  00       23      263 
       64716.976            0    00  00       22      266 
       64916.976            0    00  00       22      263 
       65116.976            0    00  00       23      262 
       65316.976            0    00  00       21      263 
       65516.968            0    00  00       22      263 
       65716.968            0    00  00       23      263 
       65916.968            0    00  00       22      263 
       66116.968            0    00  00       23      262 
       66316.968            0    00  00       23      262 
       66516.968            0    00  00       22      263 
       66716.960            0    00  00       23      262 
       66916.960            0    00  00       21      263 
       67116.960            0    00  00       22      262 
       67316.960            0    00  00       23      262 
       67516.960            0    00  00       22      263 
       67716.960            0    00  00       23      262 
       67916.952            0    00  00       23      263 
       68116.952            0    00  00       22      263 
       68316.952            0    00  00       23      262 
       68516.952            0    00  00       22      264 
       68716.952            0    00  00       23      263 
       68916.952            0    00  00       22      262 
       69116.952            0    00  00       22      262 
       69316.944            0    00  00       22      263 
       69516.944            0    00  00       23      263 
       69716.944            0    00  00       23      262 
       69916.944            0    00  00       23      263 
       70116.944            0    00  00       23      263 
       70316.944            0    00  00       23      263 
       70516.936            0    00  00       22      263 
       70716.936            0    00  00       22      263 
       70916.936            0    00  00       22      263 
       71116.936            0    00  00       23      268 
       71316.936            0    00  00       22      270 
       71516.936            0    00  00       22      263 
       71716.928            0    00  00       23      263 
       71916.928            0    00  00       23      262 
       72116.928            0    00  00       23      263 
       72316.928            0    00  00       22      262 
       72516.928            0    00  00       22      262 
       72716.928            0    00  00       22      265 
       72916.928            0    00  00       22      264 
       73116.920            0    00  00       23      262 
       73316.920            0    00  00       23      264 
       73516.920            0    00  00       22      263 
       73716.920            0    00  00       23      263 
       73916.920            0    00  00       23      263 
       74116.920            0    00  00       23      262 
       74316.912            0    00  00       22      262 
       74516.912            0    00  00       22      263 
       74716.912            0    00  00       22      263 
       74916.912            0    00  00       23      262 
       75116.912            0    00  00       22      264 
       75316.912            0    00  00       22      265 
       75516.904            0    00  00       22      263 
       75716.904            0    00  00       23      263 
       75916.904            0    00  00       22      263 
       76116.904            0    00  00       22      263 
       76316.904            0    00  00       22      263 
       76516.904            0    00  00       23      264 
       76716.904            0    00  00       22      263 
       76916.896            0    00  00       22      262 
       77116.896            0    00  00       23      263 
       77316.896            0    00  00       22      263 
       77516.896            0    00  00       23      263 
       77716.896            0    00  00       21      264 
       77916.896            0    00  00       22      262 
       78116.888            0    00  00       23      262 
       78316.888            0    00  00       22      265 
       78516.888            0    00  00       22      263 
       78716.888            0    00  00       23      263 
       78916.888            0    00  00       23      262 
       79116.888            0    00  00       23      264 
       79316.880            0    00  00       23      262 
       79516.880            0    00  00       23      262 
       79716.880            0    00  00       22      264 
       79916.880            0    00  00       22      262 
       80116.880            0    00  00       22      263 
       80316.880            0    00  00       23      262 
       80516.880            0    00  00       22      263 
       80716.872            0    00  00       23      264 
       80916.872            0    00  00       23      262 
       81116.872            0    00  00       23      262 
       81316.872            0    00  00       22      264 
       81516.872            0    00  00       22      262 
       81716.872            0    00  00       22      262 
       81916.864            0    00  00       23      263 
       82116.864            0    00  00       22      263 
       82316.864            0    00  00       23      262 
       82516.864            0    00  00       22      263 
       82716.864            0    00  00       22      263 
       82916.864            0    00  00       23      263 
       83116.856            0    00  00       23      263 
       83316.856            0    00  00       22      267 
       83516.856            0    00  00       22      263 
       83716.856            0    00  00       22      263 
       83916.856            0    00  00       23      262 
       84116.856            0    00  00       23      264 
       84316.856            0    00  00       23      263 
       84516.848            0    00  00       23      264 
       84716.848            0    00  00       22      264 
       84916.848            0    00  00       23      262 
       85116.848            0    00  00       23      261 
       85316.848            0    00  00       22      263 
       85516.848            0    00  00       22      263 
       85716.840            0    00  00       23      263 
       85916.840            0    00  00       22      262 
       86116.840            0    00  00       23      262 
       86316.840            0    00  00       22      263 
       86516.840            0    00  00       23      262 
       86716.840            0    00  00       23      263 
       86916.840            0    00  00       22      263 
       87116.832            0    00  00       22      262 
       87316.832            0    00  00       23      262 
       87516.832            0    00  00       22      263 
       87716.832            0    00  00       23      265 
       87916.832            0    00  00       23      262 
       88116.832            0    00  00       23      269 
       88316.824            0    00  00       23      263 
       88516.824            0    00  00       21      263 
       88716.824            0    00  00       22      264 
       88916.824            0    00  00       23      263 
       89116.824            0    00  00       22      263 
       89316.824            0    00  00       22      263 
       89516.816            0    00  00       23      262 
       89716.816            0    00  00       23      262 
       89916.816            0    00  00       23      263 
       90116.816            0    00  00       23      263 
       90316.816            0    00  00       22      262 
       90516.816            0    00  00       22      262 
       90716.816            0    00  00       22      265 
       90916.808            0    00  00       23      262 
       91116.808            0    00  00       23      262 
       91316.808            0    00  00       23      263 
       91516.808            0    00  00       23      261 
       91716.808            0    00  00       22      262 
       91916.808            0    00  00       23      263 
       92116.800            0    00  00       23      263 
       92316.800            0    00  00       22      263 
       92516.800            0    00  00       22      263 
       92716.800            0    00  00       23      263 
       92916.800            0    00  00       22      264 
       93116.800            0    00  00       23      262 
       93316.792            0    00  00       22      262 
       93516.792            0    00  00       22      263 
       93716.792            0    00  00       23      264 
       93916.792            0    00  00       22      263 
       94116.792            0    00  00       22      263 
       94316.792            0    00  00       23      262 
       94516.792            0    00  00       22      263 
       94716.784            0    00  00       23      262 
       94916.784            0    00  00       23      264 
       95116.784            0    00  00       22      263 
       95316.784            0    00  00       22      263 
       95516.784            0    00  00       23      262 
       95716.784            0    00  00       23      262 
       95916.776            0    00  00       23      263 
       96116.776            0    00  00       22      263 
       96316.776            0    00  00       22      263 
       96516.776            0    00  00       23      263 
       96716.776            0    00  00       22      263 
       96916.776            0    00  00       23      263 
       97116.768            0    00  00       22      264 
       97316.768            0    00  00       23      262 
       97516.768            0    00  00       22      262 
       97716.768            0    00  00       22      263 
       97916.768            0    00  00       22      262 
       98116.768            0    00  00       23      262 
       98316.768            0    00  00       22      262 
       98516.760            0    00  00       23      264 
       98716.760            0    00  00       23      263 
       98916.760            0    00  00       23      262 
       99116.760            0    00  00       23      264 
       99316.760            0    00  00       22      263 
       99516.760            0    00  00       22      263 
       99716.752            0    00  00       23      263 
       99916.752            0    00  00       22      263 
      100116.752            0    00  00       23      265 
      100316.752            0    00  00       23      263 
      100516.752            0    00  00       23      262 
      100716.752            0    00  00       23      263 
      100916.744            0    00  00       23      263 
      101116.744            0    00  00       23      263 
      101316.744            0    00  00       22      263 
      101516.744            0    00  00       22      263 
      101716.744            0    00  00       22      262 
      101916.744            0    00  00       23      263 
      102116.744            0    00  00       22      263 
      102316.736            0    00  00       23      262 
      102516.736            0    00  00       22      263 
      102716.736            0    00  00       23      262 
      102916.736            0    00  00       22      264 
      103116.736            0    00  00       22      263 
      103316.736            0    00  00       22      264 
      103516.728            0    00  00       23      262 
      103716.728            0    00  00       22      269 
      103916.728            0    00  00       23      264 
      104116.728            0    00  00       22      263 
      104316.728            0    00  00       23      263 
      104516.728            0    00  00       23      276 
      104716.728            0    00  00       22      263 
      104916.720            0    00  00       22      263 
      105116.720            0    00  00       23      262 
      105316.720            0    00  00       22      263 
      105516.720            0    00  00       22      264 
      105716.720            0    00  00       23      263 
      105916.720            0    00  00       23      263 
      106116.712            0    00  00       23      263 
      106316.712            0    00  00       22      263 
      106516.712            0    00  00       23      263 
      106716.712            0    00  00       22      263 
      106916.712            0    00  00       22      276 
      107116.712            0    00  00       22      263 
      107316.704            0    00  00       23      263 
      107516.704            0    00  00       23      266 
      107716.704            0    00  00       23      264 
      107916.704            0    00  00       22      263 
      108116.704            0    00  00       23      262 
      108316.704            0    00  00       22      264 
      108516.704            0    00  00       22      265 
      108716.696            0    00  00       22      262 
      108916.696            0    00  00       23      263 
      109116.696            0    00  00       22      263 
      109316.696            0    00  00       23      262 
      109516.696            0    00  00       23      274 
      109716.696            0    00  00       23      263 
      109916.688            0    00  00       22      264 
      110116.688            0    00  00       22      263 
      110316.688            0    00  00       22      263 
      110516.688            0    00  00       23      265 
      110716.688            0    00  00       22      263 
      110916.688            0    00  00       23      263 
      111116.680            0    00  00       23      263 
      111316.680            0    00  00       22      263 
      111516.680            0    00  00       23      263 
      111716.680            0    00  00       22      264 
      111916.680            0    00  00       22      263 
      112116.680            0    00  00       23      262 
      112316.680            0    00  00       22      263 
      112516.672            0    00  00       23      263 
      112716.672            0    00  00       23      263 
      112916.672            0    00  00       23      265 
      113116.672            0    00  00       23      265 
      113316.672            0    00  00       22      263 
      113516.672            0    00  00       23      262 
      113716.664            0    00  00       23      263 
      113916.664            0    00  00       22      262 
      114116.664            0    00  00       22      262 
      114316.664            0    00  00       23      261 
      114516.664            0    00  00       22      263 
      114716.664            0    00  00       23      267 
      114916.656            0    00  00       22      263 
      115116.656            0    00  00       22      264 
      115316.656            0    00  00       23      263 
      115516.656            0    00  00       22      262 
      115716.656            0    00  00       22      265 
      115916.656            0    00  00       23      263 
      116116.656            0    00  00       22      271 
      116316.648            0    00  00       23      263 
      116516.648            0    00  00       23      264 
      116716.648            0    00  00       23      262 
      116916.648            0    00  00       23      262 
      117116.648            0    00  00       22      262 
      117316.648            0    00  00       22      262 
      117516.640            0    00  00       23      263 
      117716.640            0    00  00       22      263 
      117916.640            0    00  00       23      261 
      118116.640            0    00  00       22      263 
      118316.640            0    00  00       23      262 
      118516.640            0    00  00       23      262 
      118716.632            0    00  00       22      263 
      118916.632            0    00  00       23      264 
      119116.632            0    00  00       22      264 
      119316.632            0    00  00       22      264 
      119516.632            0    00  00       22      263 
      119716.632            0    00  00       23      263 
      119916.632            0    00  00       22      263 
      120116.624            0    00  00       23      262 
      120316.624            0    00  00       22      263 
      120516.624            0    00  00       23      262 
      120716.624            0    00  00       23      263 
      120916.624            0    00  00       22      263 
      121116.624            0    00  00       22      263 
      121316.616            0    00  00       23      261 
      121516.616            0    00  00       22      263 
      121716.616            0    00  00       23      264 
      121916.616            0    00  00       23      263 
      122116.616            0    00  00       22      264 
      122316.616            0    00  00       23      261 
      122516.616            0    00  00       22      263 
      122716.608            0    00  00       22      263 
      122916.608            0    00  00       23      265 
      123116.608            0    00  00       22      263 
      123316.608            0    00  00       22      265 
      123516.608            0    00  00       23      263 
      123716.608            0    00  00       23      262 
      123916.600            0    00  00       23      263 
      124116.600            0    00  00       22      266 
      124316.600            0    00  00       23      263 
      124516.600            0    00  00       23      263 
      124716.600            0    00  00       22      262 
      124916.600            0    00  00       22      263 
      125116.592            0    00  00       23      263 
      125316.592            0    00  00       22      262 
      125516.592            0    00  00       23      262 
      125716.592            0    00  00       22      263 
      125916.592            0    00  00       23      262 
      126116.592            0    00  00       22      264 
      126316.592            0    00  00       22      262 
      126516.584            0    00  00       22      263 
      126716.584            0    00  00       23      263 
      126916.584            0    00  00       22      263 
      127116.584            0    00  00       23      262 
      127316.584            0    00  00       23      263 
      127516.584            0    00  00       23      262 
      127716.576            0    00  00       23      264 
      127916.576            0    00  00       21      262 
      128116.576            0    00  00       22      262 
      128316.576            0    00  00       22      264 
      128516.576            0    00  00       22      264 
      128716.576            0    00  00       23      263 
      128916.568            0    00  00       23      262 
      129116.568            0    00  00       23      262 
      129316.568            0    00  00       23      263 
      129516.568            0    00  00       23      262 
      129716.568            0    00  00       22      263 
      129916.568            0    00  00       23      261 
      130116.568            0    00  00       22      263 
      130316.560            0    00  00       22      263 
      130516.560            0    00  00       23      263 
      130716.560            0    00  00       22      263 
      130916.560            0    00  00       23      264 
      131116.560            0    00  00       22      264 
      131316.560            0    00  00       23      263 
      131516.552            0    00  00       22      264 
      131716.552            0    00  00       22      263 
      131916.552            0    00  00       22      263 
      132116.552            0    00  00       23      261 
      132316.552            0    00  00       22      269 
      132516.552            0    00  00       23      263 
      132716.544            0    00  00       22      264 
      132916.544            0    00  00       23      261 
      133116.544            0    00  00       23      263 
      133316.544            0    00  00       22      263 
      133516.544            0    00  00       22      263 
      133716.544            0    00  00       23      268 
      133916.544            0    00  00       22      263 
      134116.536            0    00  00       23      261 
      134316.536            0    00  00       23      262 
      134516.536            0    00  00       23      263 
      134716.536            0    00  00       23      262 
      134916.536            0    00  00       21      264 
      135116.536            0    00  00       23      264 
      135316.528            0    00  00       23      261 
      135516.528            0    00  00       22      263 
      135716.528            0    00  00       22      263 
      135916.528            0    00  00       23      262 
      136116.528            0    00  00       22      263 
      136316.528            0    00  00       23      262 
      136516.520            0    00  00       22      264 
      136716.520            0    00  00       23      265 
      136916.520            0    00  00       22      264 
      137116.520            0    00  00       22      262 
      137316.520            0    00  00       23      262 
      137516.520            0    00  00       23      263 
      137716.520            0    00  00       22      264 
      137916.512            0    00  00       23      263 
      138116.512            0    00  00       23      263 
      138316.512            0    00  00       23      262 
      138516.512            0    00  00       23      263 
      138716.512            0    00  00       22      262 
      138916.512            0    00  00       22      264 
      139116.504            0    00  00       23      268 
      139316.504            0    00  00       22      263 
      139516.504            0    00  00       23      262 
      139716.504            0    00  00       23      264 
      139916.504            0    00  00       23      265 
      140116.504            0    00  00       23      262 
      140316.496            0    00  00       23      263 
      140516.496            0    00  00       22      262 
      140716.496            0    00  00       22      263 
      140916.496            0    00  00       22      263 
      141116.496            0    00  00       22      263 
      141316.496            0    00  00       23      262 
      141516.496            0    00  00       22      263 
      141716.488            0    00  00       23      264 
      141916.488            0    00  00       22      263 
      142116.488            0    00  00       23      262 
      142316.488            0    00  00       22      263 
      142516.488            0    00  00       22      263 
      142716.488            0    00  00       22      263 
      142916.480            0    00  00       23      263 
      143116.480            0    00  00       22      264 
      143316.480            0    00  00       23      262 
      143516.480            0    00  00       22      264 
      143716.480            0    00  00       23      263 
      143916.480            0    00  00       23      263 
      144116.480            0    00  00       22      263 
      144316.472            0    00  00       22      262 
      144516.472            0    00  00       23      263 
      144716.472            0    00  00       22      262 
      144916.472            0    00  00       23      261 
      145116.472            0    00  00       23      262 
      145316.472            0    00  00       23      262 
      145516.464            0    00  00       23      263 
      145716.464            0    00  00       22      267 
      145916.464            0    00  00       22      265 
      146116.464            0    00  00       23      262 
      146316.464            0    00  00       22      263 
      146516.464            0    00  00       23      261 
      146716.456            0    00  00       23      263 
      146916.456            0    00  00       23      262 
      147116.456            0    00  00       23      263 
      147316.456            0    00  00       23      262 
      147516.456            0    00  00       23      263 
      147716.456            0    00  00       22      264 
      147916.456            0    00  00       22      265 
      148116.448            0    00  00       23      262 
      148316.448            0    00  00       23      262 
      148516.448            0    00  00       22      263 
      148716.448            0    00  00       23      262 
      148916.448            0    00  00       22      263 
      149116.448            0    00  00       23      262 
      149316.440            0    00  00       22      270 
      149516.440            0    00  00       22      263 
      149716.440            0    00  00       22      262 
      149916.440            0    00  00       23      264 
      150116.440            0    00  00       22      264 
      150316.440            0    00  00       22      263 
      150516.432            0    00  00       23      263 
      150716.432            0    00  00       23      262 
      150916.432            0    00  00       23      263 
      151116.432            0    00  00       23      263 
      151316.432            0    00  00       22      263 
      151516.432            0    00  00       23      262 
      151716.432            0    00  00       22      263 
      151916.424            0    00  00       23      262 
      152116.424            0    00  00       23      262 
      152316.424            0    00  00       23      262 
