//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 18:02:36 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
         134.648            0    00  00       24      285 
         334.648            0    00  00       24      287 
         534.648            0    00  00       22      286 
         734.640            0    00  00       23      287 
         934.640            0    00  00       24      286 
        1134.640            0    00  00       23      286 
        1334.640            0    00  00       24      285 
        1534.640            0    00  00       24      287 
        1734.640            0    00  00       23      286 
        1934.632            0    00  00       23      286 
        2134.632            0    00  00       22      290 
        2334.632            0    00  00       23      286 
        2534.632            0    00  00       24      288 
        2734.632            0    00  00       23      286 
        2934.632            0    00  00       24      287 
        3134.624            0    00  00       23      286 
        3334.624            0    00  00       24      285 
        3534.624            0    00  00       23      287 
        3734.624            0    00  00       23      286 
        3934.624            0    00  00       23      287 
        4134.624            0    00  00       24      286 
        4334.624            0    00  00       23      286 
        4534.616            0    00  00       24      287 
        4734.616            0    00  00       23      287 
        4934.616            0    00  00       24      286 
        5134.616            0    00  00       23      286 
        5334.616            0    00  00       23      286 
        5534.616            0    00  00       23      287 
        5734.608            0    00  00       24      285 
        5934.608            0    00  00       23      286 
        6134.608            0    00  00       24      283 
        6334.608            0    00  00       24      285 
        6534.608            0    00  00       23      286 
        6734.608            0    00  00       23      288 
        6934.608            0    00  00       23      286 
        7134.600            0    00  00       24      285 
        7334.600            0    00  00       24      286 
        7534.600            0    00  00       23      286 
        7734.600            0    00  00       24      286 
        7934.600            0    00  00       23      285 
        8134.600            0    00  00       24      285 
        8334.592            0    00  00       23      287 
        8534.592            0    00  00       22      286 
        8734.592            0    00  00       23      286 
        8934.592            0    00  00       24      287 
        9134.592            0    00  00       23      284 
        9334.592            0    00  00       24      286 
        9534.592            0    00  00       22      287 
        9734.584            0    00  00       23      286 
        9934.584            0    00  00       23      287 
       10134.584            0    00  00       23      286 
       10334.584            0    00  00       23      285 
       10534.584            0    00  00       24      286 
       10734.584            0    00  00       23      286 
       10934.576            0    00  00       24      287 
       11134.576            0    00  00       22      287 
       11334.576            0    00  00       23      286 
       11534.576            0    00  00       23      285 
       11734.576            0    00  00       23      284 
       11934.576            0    00  00       23      286 
       12134.568            0    00  00       23      285 
       12334.568            0    00  00       23      286 
