//************************************************
// File Format Version 3.1
// Janus Release 2.2.10
// Acquisition Mode: Timing
// Energy Histogram Channels: 4096
// ToA/ToT LSB: 0.5 ns
// Run start time: Thu Aug 25 17:55:19 2022 UTC
//************************************************
       Tstamp_us        TrgID   Brd  Ch   ToA_LSB   ToT_LSB
          13.304            0    00  00       22      187 
         213.304            0    00  00       23      185 
         413.296            0    00  00       22      188 
         613.296            0    00  00       23      187 
         813.296            0    00  00       23      186 
        1013.296            0    00  00       22      185 
        1213.296            0    00  00       22      186 
        1413.296            0    00  00       23      188 
        1613.296            0    00  00       22      187 
        1813.288            0    00  00       22      189 
        2013.288            0    00  00       23      187 
        2213.288            0    00  00       23      186 
        2413.288            0    00  00       23      187 
        2613.288            0    00  00       22      187 
        2813.288            0    00  00       23      186 
        3013.280            0    00  00       23      186 
        3213.280            0    00  00       22      188 
        3413.280            0    00  00       22      188 
        3613.280            0    00  00       23      188 
        3813.280            0    00  00       22      187 
        4013.280            0    00  00       23      188 
        4213.272            0    00  00       22      187 
        4413.272            0    00  00       23      187 
        4613.272            0    00  00       23      190 
        4813.272            0    00  00       23      186 
        5013.272            0    00  00       22      187 
        5213.272            0    00  00       23      188 
        5413.272            0    00  00       22      190 
        5613.264            0    00  00       22      188 
        5813.264            0    00  00       23      187 
        6013.264            0    00  00       22      189 
        6213.264            0    00  00       23      188 
        6413.264            0    00  00       22      188 
        6613.264            0    00  00       23      188 
        6813.256            0    00  00       22      189 
        7013.256            0    00  00       22      186 
        7213.256            0    00  00       22      187 
        7413.256            0    00  00       22      186 
        7613.256            0    00  00       22      187 
        7813.256            0    00  00       23      186 
        8013.248            0    00  00       23      187 
        8213.248            0    00  00       23      186 
        8413.248            0    00  00       23      191 
        8613.248            0    00  00       23      186 
        8813.248            0    00  00       23      189 
        9013.248            0    00  00       22      186 
        9213.248            0    00  00       22      189 
        9413.240            0    00  00       22      189 
        9613.240            0    00  00       23      187 
        9813.240            0    00  00       22      187 
       10013.240            0    00  00       23      186 
       10213.240            0    00  00       23      191 
       10413.240            0    00  00       23      186 
       10613.232            0    00  00       22      188 
       10813.232            0    00  00       22      187 
       11013.232            0    00  00       22      188 
       11213.232            0    00  00       23      187 
       11413.232            0    00  00       22      187 
       11613.232            0    00  00       23      187 
       11813.224            0    00  00       23      186 
       12013.224            0    00  00       22      188 
       12213.224            0    00  00       23      187 
       12413.224            0    00  00       22      189 
       12613.224            0    00  00       23      187 
       12813.224            0    00  00       22      187 
       13013.224            0    00  00       22      189 
       13213.216            0    00  00       22      188 
       13413.216            0    00  00       23      187 
       13613.216            0    00  00       22      191 
       13813.216            0    00  00       22      187 
       14013.216            0    00  00       23      187 
       14213.216            0    00  00       23      186 
       14413.208            0    00  00       23      188 
       14613.208            0    00  00       21      185 
       14813.208            0    00  00       23      185 
       15013.208            0    00  00       23      187 
       15213.208            0    00  00       22      188 
       15413.208            0    00  00       22      187 
       15613.200            0    00  00       23      188 
       15813.200            0    00  00       22      189 
       16013.200            0    00  00       23      189 
       16213.200            0    00  00       22      191 
       16413.200            0    00  00       23      186 
       16613.200            0    00  00       23      187 
       16813.200            0    00  00       22      186 
       17013.192            0    00  00       22      186 
       17213.192            0    00  00       23      189 
       17413.192            0    00  00       22      187 
       17613.192            0    00  00       23      186 
       17813.192            0    00  00       23      189 
       18013.192            0    00  00       23      186 
       18213.184            0    00  00       23      188 
       18413.184            0    00  00       22      186 
       18613.184            0    00  00       23      187 
       18813.184            0    00  00       23      185 
       19013.184            0    00  00       22      186 
       19213.184            0    00  00       22      187 
       19413.176            0    00  00       23      189 
       19613.176            0    00  00       22      190 
       19813.176            0    00  00       23      186 
       20013.176            0    00  00       23      187 
       20213.176            0    00  00       23      191 
       20413.176            0    00  00       23      188 
       20613.168            0    00  00       23      186 
       20813.168            0    00  00       22      188 
       21013.168            0    00  00       23      187 
       21213.168            0    00  00       22      187 
       21413.168            0    00  00       22      189 
       21613.168            0    00  00       23      188 
       21813.168            0    00  00       22      187 
       22013.160            0    00  00       23      189 
       22213.160            0    00  00       22      187 
       22413.160            0    00  00       23      187 
       22613.160            0    00  00       22      187 
       22813.160            0    00  00       22      187 
       23013.160            0    00  00       22      186 
       23213.152            0    00  00       23      187 
       23413.152            0    00  00       22      191 
       23613.152            0    00  00       22      187 
       23813.152            0    00  00       23      188 
       24013.152            0    00  00       23      185 
       24213.152            0    00  00       23      188 
       24413.144            0    00  00       23      188 
       24613.144            0    00  00       23      187 
       24813.144            0    00  00       22      188 
